1.492314100265503,0.09,-2.46,-1.64,0.14
1.559814691543579,2.99,4.03,-1.87,0.23
1.5614421367645264,1.54,-0.80,-2.06,0.24
1.6035070419311523,0.95,1.18,-2.20,0.20
1.638575553894043,1.89,5.20,-2.32,0.21
1.6448161602020264,0.72,-1.47,-2.39,0.25
1.6910769939422607,2.21,3.04,-2.31,0.29
1.7248077392578125,1.91,3.04,-2.33,0.30
1.729548454284668,0.56,-0.41,-2.37,0.33
1.7786486148834229,-1.49,-1.14,-2.27,0.30
1.8365800380706787,2.28,5.12,-2.43,0.32
1.8423094749450684,1.92,-1.06,-2.46,0.29
1.9046545028686523,0.34,4.30,-2.58,0.13
1.9074699878692627,1.26,4.25,-2.66,0.13
1.9431493282318115,1.94,3.10,-2.69,0.14
1.947145700454712,0.55,-1.68,-2.64,0.07
2.0272634029388428,1.00,5.50,-2.89,-0.08
2.06607723236084,-0.43,-0.44,-3.02,-0.10
2.1004862785339355,1.82,6.07,-3.38,-0.12
2.173558473587036,-0.42,-0.27,-3.73,-0.29
2.2402913570404053,-1.09,0.19,-5.09,-0.50
2.2610604763031006,0.57,8.22,-6.06,-0.77
2.306959390640259,-1.39,3.47,-7.10,-1.04
2.3502037525177,0.81,10.57,-8.56,-1.33
2.3948254585266113,-2.37,4.86,-10.11,-1.55
2.5461795330047607,1.53,14.51,-12.08,-1.70
2.629554271697998,-3.96,18.96,-19.61,-2.23
2.633553981781006,-0.48,24.71,-22.49,-2.39
2.669804334640503,-0.76,23.15,-25.74,-2.42
2.73480224609375,-1.85,33.14,-29.28,-2.7
2.83480167388916, 0.06,34.45,-32.96,-2.77
2.839381694793701,-1.38,41.15,-39.67,-2.8
2.87730073928833, -0.95,45.17,-42.53,-2.86
2.9420344829559326,-1.23,45.56,-45.19,-3.07
2.9793832302093506,-0.78,49.63,-47.81,-3.1
3.078479766845703, -2.50,50.94,-50.31,-3.38
3.0823001861572266,-4.43,55.49,-52.65,-3.83
3.1562132835388184,-4.54,56.70,-54.90,-4.28
3.184565305709839,-5.97,59.16,-57.03,-4.75
3.2211718559265137,-3.60,61.31,-58.96,-4.99
3.2322161197662354,-2.78,63.60,-60.75,-4.87
3.2965540885925293,-5.76,64.81,-62.57,-4.82
3.363218069076538,-8.09,67.46,-64.32,-4.96
3.3683788776397705,-4.98,65.53,-65.57,-4.92
3.4136240482330322,-0.54,71.08,-66.92,-4.80
3.449495553970337,-8.75,71.55,-68.05,-4.92
3.51753568649292,-10.45,71.78,-69.13,-5.8
3.5547938346862793, -11.96,71.61,-70.34,-5.7
3.595599889755249, -6.01,74.08,-71.39,-5.00
3.625020742416382,-3.34,74.01,-72.27,-5.17
3.6725144386291504,-14.59,77.47,-72.96,-5.0
3.7160420417785645, -3.88,74.34,-73.35,-5.36
3.758141279220581,-10.40,78.68,-73.69,-5.4
3.828373908996582, -12.38,76.21,-73.78,-5.73
3.869790554046631,-11.44,75.68,-73.71,-5.05
3.8898332118988037,-4.58,74.05,-73.52,-6.04
3.9935386180877686,-6.43,75.67,-73.25,-6.23
4.028120994567871, -12.52,75.59,-72.45,-6.4
4.067359924316406, -8.96,74.76,-71.90,-6.38
4.1772871017456055,-7.62,71.88,-71.22,-6.23
4.266037702560425,-6.70,71.22,-68.64,-6.23
4.286160707473755,-5.23,70.32,-67.51,-6.12
4.331033229827881,-4.21,66.57,-66.35,-6.08
4.37503981590271,-2.12,66.70,-65.04,-5.90
4.474804162979126,-2.06,63.88,-63.78,-5.99
4.511157989501953,-0.21,62.71,-62.52,-5.82
4.578656196594238,0.60,58.86,-61.38,-5.92
4.6145758628845215,-2.77,59.03,-58.96,-5.73
4.681615352630615,-5.52,58.23,-57.57,-5.62
4.717278957366943,-4.28,55.67,-56.25,-5.69
4.725870609283447,-1.25,52.68,-54.96,-5.53
4.794779062271118,-3.45,53.89,-53.90,-5.59
4.859625816345215,-0.28,51.51,-52.89,-5.37
4.863157749176025,-2.33,50.84,-51.88,-5.13
4.930555820465088,-3.69,49.48,-50.89,-4.96
5.001027584075928,-3.14,48.85,-49.79,-4.96
5.00492525100708,-3.10,46.51,-48.52,-4.81
5.069713592529297,-1.92,46.32,-47.27,-4.77
5.106032133102417,-1.13,43.29,-45.92,-4.67
5.149790048599243,-2.48,44.19,-44.47,-4.58
5.166027307510376,-4.50,40.07,-42.88,-4.43
5.209840297698975,-2.65,40.04,-41.48,-4.22
5.275804758071899,-1.30,39.86,-40.26,-4.04
5.347398281097412,-1.03,36.52,-38.91,-3.85
5.351025819778442,-1.29,38.19,-37.72,-3.64
5.418452262878418,-4.31,36.57,-36.48,-3.5
5.484590530395508, -1.38,35.45,-34.82,-3.40
5.4885337352752686,-2.04,29.44,-32.90,-3.45
5.553644895553589,-1.85,28.41,-31.11,-3.41
5.5612523555755615,-2.78,26.89,-29.45,-3.34
5.6872382164001465,-1.37,25.29,-27.89,-2.92
5.743580102920532,1.19,23.34,-26.38,-2.47
5.7496018409729,-2.49,21.51,-23.27,-1.93
5.893613338470459,0.25,18.87,-21.35,-1.73
5.967401504516602,-0.88,12.70,-16.16,-1.5
5.97040319442749, -0.25,11.07,-14.59,-1.3
6.051738023757935, 2.30,10.94,-13.20,-1.20
6.11738920211792, 1.23,9.51,-9.81,-1.43
6.152390718460083,-1.04,3.71,-8.07,-1.47
6.226139307022095,-0.21,4.17,-6.68,-1.15
6.229466438293457,0.19,0.03,-5.55,-0.61
6.2949042320251465,2.93,1.48,-4.83,-0.14
6.402390718460083,0.49,1.38,-4.25,-0.05
6.418577432632446,1.09,2.78,-3.79,-0.08
6.422600507736206,1.52,-0.80,-3.40,0.00
6.457388162612915,2.96,1.37,-3.01,0.14
6.459702014923096,2.64,2.03,-2.84,0.15
6.527156114578247,0.06,-0.94,-2.61,0.12
6.562387228012085,1.27,-1.33,-2.33,0.04
6.628610134124756,0.72,0.59,-2.03,-0.04
6.66363525390625,1.06,0.31,-1.67,-0.12
6.667325496673584,0.83,-0.17,-1.03,-0.19
6.732276201248169,0.09,-0.38,-0.08,-0.30
6.768573522567749,0.45,-2.37,1.15,-0.39
6.818651437759399,-0.45,-6.62,2.69,-0.33
6.889885187149048,0.42,-7.75,4.23,-0.21
6.893445014953613,0.95,-8.12,5.82,-0.11
6.935385704040527,2.69,-8.61,7.45,-0.13
6.971131801605225,1.71,-11.55,9.19,-0.32
7.101129770278931,3.28,-12.55,10.82,-0.54
7.105710744857788,-1.32,-16.81,12.66,-0.9
7.19978928565979, -1.45,-16.52,14.37,-1.44
7.238564729690552,-1.14,-16.43,16.08,-1.92
7.242377042770386,-3.04,-18.32,17.92,-2.50
7.2783262729644775,-5.71,-23.53,20.04,-2.72
7.282375812530518,-2.35,-26.28,22.18,-2.63
7.379370212554932,-2.54,-30.61,24.28,-2.41
7.383628845214844,-0.03,-30.47,26.29,-2.1
7.437432765960693, -0.85,-30.22,28.18,-2.08
7.479440927505493,-2.11,-31.81,29.93,-2.07
7.549166679382324,0.02,-34.61,31.53,-1.88
7.607376575469971,2.46,-34.80,33.29,-1.73
7.664166212081909,1.03,-38.66,36.91,-1.60
7.673644304275513,-0.15,-44.73,38.73,-1.65
7.7173988819122314,-0.66,-43.79,40.60,-1.66
7.782374382019043,-1.30,-47.99,42.33,-1.56
7.863624334335327,0.06,-44.55,43.89,-1.35
7.938564777374268,0.12,-46.83,45.32,-1.07
7.942371606826782, 1.83,-52.35,48.21,-0.34
8.008204221725464,2.35,-50.02,49.62,-0.30
8.025420188903809,-3.33,-55.70,51.26,-0.43
8.094962120056152,1.56,-54.11,52.79,-0.34
8.178481578826904,4.12,-58.09,54.16,-0.08
8.249829769134521,3.42,-61.30,56.43,0.33
8.25355577468872,2.74,-61.22,57.55,0.57
8.337391376495361,2.03,-64.87,58.35,0.91
8.341114521026611,6.30,-57.09,59.22,1.24
8.406114101409912,7.15,-63.72,59.85,1.36
8.492353916168213,2.15,-66.08,60.32,1.19
8.496351718902588,1.88,-65.10,60.58,1.09
8.567197799682617,-0.59,-64.20,60.72,1.09 
8.641114473342896,-1.26,-64.86,60.79,1.21 
8.7061128616333,2.81,-62.21,60.49,1.19
8.774889469146729,4.48,-63.46,60.19,1.24
8.778084516525269,1.56,-66.08,59.78,1.10
8.914987325668335,-1.33,-62.33,59.16,1.01
8.919121980667114,2.47,-58.79,57.38,1.18
8.9811110496521,0.56,-60.13,56.20,1.11
9.017340660095215,4.27,-54.11,54.74,1.03
9.082356452941895,2.41,-59.29,53.33,0.98
9.189078569412231,-0.56,-55.37,51.91,0.95
9.224886894226074,2.82,-50.55,46.70,1.09
9.289631843566895,3.08,-46.77,44.64,1.07
9.326122999191284,0.57,-45.94,42.35,1.04
9.411103010177612,3.79,-39.73,39.91,1.01
9.414854288101196,2.38,-41.41,37.21,0.88
9.433454275131226,2.21,-33.91,34.48,0.54
9.47737717628479,1.54,-37.24,31.51,0.20
9.544880628585815,-0.96,-28.08,28.71,-0.0
9.632376909255981, 0.28,-23.44,25.78,-0.12
9.685403823852539,0.48,-20.00,20.42,-0.42
9.762995481491089,0.22,-17.79,17.98,-0.52
9.816099405288696,0.37,-13.92,13.31,-0.70
9.88234829902649,-1.28,-8.96,11.00,-0.70
9.886099100112915,-3.03,-7.70,8.83,-0.74
9.93737268447876,0.33,-3.12,6.71,-0.56
10.005493402481079,-0.54,-2.79,4.83,-0.53
10.04235315322876,2.66,-1.84,3.10,-0.40
10.049294471740723,1.12,0.77,1.57,-0.39
10.11795711517334,-0.48,0.38,0.92,-0.46
10.12234616279602,0.56,1.37,-0.20,-0.51
10.192347049713135,0.94,5.16,-1.00,-0.46
10.213432550430298,1.52,0.81,-1.50,-0.48
10.321093797683716,-0.69,5.78,-1.89,-0.30
10.327343702316284,0.08,-1.02,-2.19,-0.11
10.337354898452759,0.67,6.31,-2.41,-0.02
10.403599977493286,1.58,5.25,-2.43,0.02
10.407178163528442,0.25,0.62,-2.44,-0.02
10.474393367767334,1.99,5.36,-2.50,-0.21
10.572341918945312,-1.22,0.18,-2.61,-0.47
10.57736086845398,-1.12,2.17,-2.72,-0.67
10.58853268623352,0.59,7.32,-3.08,-0.74
10.653563737869263,0.73,4.80,-3.29,-0.80
10.664847135543823,1.30,1.07,-3.33,-0.83
10.73667597770691,-0.66,0.26,-3.29,-0.85
10.752475261688232,0.67,1.96,-3.36,-0.86
10.816898584365845,-0.98,2.33,-3.49,-0.96
10.849857091903687,-0.22,4.17,-3.87,-1.09
10.904684782028198,-0.72,6.11,-4.27,-1.23
10.974868535995483,0.27,4.51,-4.73,-1.30
10.97854232788086,-1.75,1.05,-5.15,-1.54
11.043585777282715,-2.14,4.59,-5.83,-1.73
11.061085939407349,-2.04,6.78,-6.38,-1.83
11.104849338531494,0.45,10.30,-6.94,-2.00
11.169464349746704,-3.71,7.67,-7.39,-2.19
11.3023681640625,-0.68,8.32,-7.93,-2.23
11.306083917617798,-2.54,5.83,-8.42,-2.23
11.378523111343384,-1.34,9.49,-8.87,-2.15
11.412368059158325,-1.73,8.46,-9.49,-1.95
11.415443658828735,-1.12,11.99,-10.13,-1.98
11.481393814086914,-1.80,13.66,-10.84,-1.86
11.484393835067749,-0.83,15.96,-11.84,-2.05
11.52485966682434,-0.33,10.59,-12.60,-2.21
11.56084156036377,-2.18,16.41,-13.37,-2.26
11.619399547576904,-4.19,13.59,-14.02,-2.04
11.633591651916504,-0.58,12.93,-14.75,-1.8
11.771013736724854, 1.14,17.67,-15.57,-1.86
11.836079597473145,-2.26,20.65,-17.81,-2.46
11.906078577041626,-3.02,20.36,-18.52,-2.32
11.909762620925903,-1.73,21.06,-19.36,-2.14
11.97497010231018,-1.91,17.83,-20.19,-2.13
11.986078023910522,-0.47,21.16,-21.03,-2.39
12.089221715927124,0.13,19.76,-21.97,-2.46
12.177345514297485,-1.54,23.59,-23.72,-2.90
12.180387020111084,-3.32,22.43,-24.51,-2.89
12.230535984039307,-3.10,23.80,-25.36,-2.62
12.314847469329834,0.29,27.60,-26.14,-2.5
12.384852886199951,-4.40,25.37,-27.80,-2.38
12.388415336608887,-2.14,30.84,-28.75,-2.1
12.453572273254395, -5.32,30.76,-29.70,-2.20
12.523511409759521,-0.43,32.91,-30.62,-2.18
12.528522491455078,-2.66,28.21,-31.40,-2.03
12.60732102394104,1.67,34.25,-32.35,-2.01
12.706070184707642,-2.26,34.58,-33.68,-2.00
12.71356987953186,-1.40,35.23,-34.35,-1.92
12.786068677902222,-2.86,36.54,-35.24,-1.90
12.929810047149658,2.83,37.08,-36.15,-1.86
12.997314929962158,-5.63,39.11,-39.47,-1.93
13.001002073287964,-2.29,40.13,-40.03,-1.97
13.067058324813843,-1.60,39.51,-40.50,-1.83
13.112396717071533,-0.23,41.45,-40.98,-1.85
13.129191875457764,-0.20,40.60,-41.47,-1.83
13.263561010360718,0.55,42.85,-42.20,-1.94
13.266563177108765,-1.55,43.87,-43.52,-1.96
13.423356771469116,0.81,44.99,-44.25,-1.90
13.463577508926392,-1.08,47.05,-45.84,-1.77
13.533401489257812,1.41,47.98,-46.41,-1.76
13.53730845451355,-4.09,48.26,-47.11,-1.80
13.60600233078003,-1.39,48.41,-47.64,-1.73
13.613023042678833,-2.24,49.82,-48.09,-1.84
13.678510904312134,-1.44,46.83,-48.47,-1.8
13.746058940887451, -2.09,50.92,-49.05,-1.82
13.753036975860596,-1.59,51.75,-49.63,-1.96
13.819873809814453,-1.31,50.81,-50.04,-1.91
13.897305488586426,0.25,49.86,-50.39,-1.84
13.998436450958252,0.37,49.47,-51.07,-1.83
14.036183595657349,-0.15,52.28,-51.75,-2.05
14.07230520248413,-1.85,52.14,-51.99,-2.02
14.141053438186646,-2.92,51.87,-52.18,-2.0
14.146053552627563, -1.63,52.15,-52.50,-2.02
14.23505687713623,0.24,52.38,-52.77,-2.16
14.300137042999268,-1.33,52.76,-53.02,-2.20
14.340348720550537,-3.57,53.97,-52.90,-2.29
14.405377388000488,-4.11,55.04,-52.75,-2.36
14.4092435836792,-3.85,53.01,-52.45,-2.40
14.448437452316284,-3.47,52.41,-52.22,-2.44
14.51354694366455,-1.51,51.24,-51.95,-2.31
14.616047859191895,0.76,51.54,-51.75,-2.21
14.65123200416565,-3.29,54.02,-51.35,-2.37
14.706047296524048,-5.08,50.94,-51.04,-2.46
14.742128849029541,-3.67,50.37,-50.76,-2.48
14.809839487075806,-0.42,49.36,-50.41,-2.40
14.812836647033691,-0.79,49.80,-50.01,-2.4
14.879252910614014, -0.46,49.64,-49.53,-2.35
14.889596700668335,-0.52,48.41,-49.02,-2.30
14.978364706039429,-1.86,49.23,-48.53,-2.39
14.982238292694092,-1.45,48.52,-48.06,-2.24
15.162292718887329,0.39,47.08,-47.62,-2.23
15.228482246398926,-0.84,45.05,-46.10,-2.08
15.264914989471436,-2.75,44.72,-45.69,-2.11
15.34731674194336,-0.13,44.30,-45.33,-2.15
15.351845264434814,-0.73,43.69,-45.00,-2.19
15.41728949546814,-0.02,43.38,-44.67,-2.1
15.422288417816162, -0.06,41.83,-44.25,-2.26
15.557287454605103,0.11,41.60,-43.88,-2.36
15.561035871505737,-1.20,42.41,-42.98,-2.4
15.631051063537598, -0.31,41.26,-42.48,-2.46
15.637293815612793,-1.84,41.07,-41.92,-2.47
15.693535089492798,-1.14,40.28,-41.18,-2.33
15.759737014770508,0.34,38.61,-40.39,-2.06
15.768472671508789,-0.26,35.49,-39.41,-1.83
15.985079526901245,0.05,38.01,-38.55,-1.67
16.02353262901306,-0.42,34.46,-35.60,-1.7
16.03228735923767, 0.10,33.58,-34.77,-1.55
16.10103178024292,-0.21,32.75,-33.95,-1.3
16.168272256851196, -0.25,32.59,-33.15,-1.34
16.172273635864258,-0.42,31.16,-32.26,-1.1
16.30602765083313, 1.06,28.83,-31.32,-1.03
