-4.95,56.08 
-4.94,55.93 
-4.90,55.89 
-5.03,55.75 
-4.97,55.69 
-5.02,55.55 
-5.09,55.48 
-5.03,55.39 
-5.13,55.29 
-5.13,55.20 
-5.11,55.14 
-5.21,55.02 
-5.18,54.97 
-5.21,54.88 
-5.27,54.81 
-5.23,54.72 
-5.30,54.65 
-5.29,54.58 
-5.28,54.51 
-5.36,54.42 
-5.34,54.36 
-5.39,54.28 
-5.43,54.21 
-5.41,54.16 
-5.48,54.09 
-5.48,54.03 
-5.49,53.97 
-5.54,53.91 
-5.52,53.85 
-5.54,53.78 
-5.57,53.73 
-5.56,53.68 
-5.60,53.63 
-5.61,53.58 
-5.62,53.54 
-5.65,53.48 
-5.64,53.44 
-5.66,53.38 
-5.68,53.34 
-5.67,53.29 
-5.71,53.24 
-5.71,53.19 
-5.72,53.16 
-5.75,53.11 
-5.75,53.08 
-5.77,53.04 
-5.78,53.01 
-5.78,52.97 
-5.81,52.94 
-5.81,52.90 
-5.82,52.87 
-5.84,52.83 
-5.85,52.81 
-5.85,52.78 
-5.87,52.76 
-5.85,52.72 
-5.88,52.66 
-5.92,52.62 
-5.91,52.61 
-5.92,52.58 
-5.93,52.54 
-5.93,52.52 
-5.95,52.49 
-5.95,52.47 
-5.97,52.43 
-5.97,52.41 
-5.97,52.39 
-5.98,52.36 
-5.99,52.32 
-5.99,52.31 
-5.99,52.29 
-5.99,52.26 
-6.01,52.23 
-6.02,52.22 
-6.02,52.21 
-6.04,52.17 
-6.03,52.16 
-6.02,52.15 
-6.04,52.12 
-6.04,52.11 
-6.05,52.10 
-6.05,52.09 
-6.06,52.07 
-6.06,52.05 
-6.07,52.05 
-6.08,52.03 
-6.09,52.01 
-6.09,52.01 
-6.08,51.98 
-6.09,51.97 
-6.09,51.95 
-6.09,51.94 
-6.09,51.94 
-6.11,51.92 
-6.11,51.91 
-6.11,51.90 
-6.12,51.89 
-6.11,51.87 
-6.11,51.86 
-6.11,51.85 
-6.11,51.83 
-6.11,51.83 
-6.11,51.81 
-6.12,51.81 
-6.13,51.80 
-6.13,51.79 
-6.13,51.79 
-6.14,51.78 
-6.13,51.76 
-6.13,51.76 
-6.15,51.76 
-6.14,51.75 
-6.15,51.74 
-6.14,51.76 
-6.16,51.81 
-6.13,51.84 
-6.15,51.84 
-6.17,51.82 
-6.17,51.80 
-6.17,51.83 
-6.17,51.79 
-6.19,51.78 
-6.18,51.73 
-6.17,51.68 
-6.22,51.69 
-6.19,51.68 
-6.19,51.68 
-6.22,51.61 
-6.21,51.63 
-6.17,51.62 
-6.20,51.62 
-6.18,51.59 
-6.19,51.59 
-6.17,51.58 
-6.18,51.56 
-6.20,51.55 
-6.18,51.56 
-6.19,51.55 
-6.21,51.52 
-6.18,51.52 
-6.20,51.52 
-6.20,51.51 
-6.19,51.50 
-6.20,51.50 
-6.19,51.50 
-6.20,51.48 
-6.20,51.47 
-6.18,51.48 
-6.20,51.46 
-6.20,51.45 
-6.19,51.45 
-6.21,51.46 
-6.21,51.46 
-6.22,51.45 
-6.23,51.44 
-6.22,51.44 
-6.23,51.43 
-6.22,51.44 
-6.21,51.42 
-6.22,51.38 
-6.24,51.39 
-6.21,51.40 
-6.22,51.40 
-6.23,51.37 
-6.22,51.38 
-6.21,51.38 
-6.22,51.36 
-6.23,51.37 
-6.22,51.38 
-6.22,51.37 
-6.23,51.36 
-6.23,51.36 
-6.23,51.38 
-6.24,51.36 
-6.25,51.36 
-6.24,51.36 
-6.25,51.36 
-6.25,51.35 
-6.25,51.34 
-6.25,51.34 
-6.25,51.33 
-6.26,51.33 
-6.25,51.34 
-6.26,51.34 
-6.26,51.33 
-6.26,51.32 
-6.26,51.32 
-6.26,51.31 
-6.27,51.31 
-6.26,51.31 
-6.26,51.32 
-6.26,51.30 
-6.27,51.31 
-6.27,51.28 
-6.27,51.27 
-6.29,51.26 
-6.30,51.27 
-6.30,51.28 
-6.29,51.29 
-6.29,51.29 
-6.29,51.30 
-6.30,51.30 
-6.31,51.30 
-6.29,51.31 
-6.30,51.33 
-6.30,51.36 
-6.31,51.34 
-6.35,51.34 
-6.35,51.32 
-6.34,51.36 
-6.32,51.34 
-6.33,51.33 
-6.30,51.33 
-6.30,51.31 
-6.32,51.29 
-6.32,51.28 
-6.32,51.29 
-6.33,51.31 
-6.31,51.31 
-6.32,51.31 
-6.31,51.32 
-6.33,51.30 
-6.34,51.30 
-6.34,51.30 
-6.34,51.32 
-6.34,51.31 
-6.32,51.31 
-6.33,51.30 
-6.33,51.30 
-6.34,51.30 
-6.34,51.30 
-6.35,51.29 
-6.33,51.29 
-6.33,51.29 
-6.32,51.27 
-6.34,51.27 
-6.34,51.27 
-6.35,51.27 
-6.31,51.29 
-6.29,51.30 
-6.31,51.31 
-6.33,51.29 
-6.35,51.29 
-6.35,51.28 
-6.33,51.29 
-6.34,51.30 
-6.34,51.30 
-6.31,51.31 
-6.31,51.30 
-6.31,51.29 
-6.32,51.30 
-6.31,51.30 
-6.31,51.31 
-6.28,51.30 
-6.28,51.29 
-6.28,51.29 
-6.30,51.29 
-6.29,51.28 
-6.28,51.28 
-6.27,51.29 
-6.26,51.28 
-6.27,51.28 
-6.27,51.27 
-6.28,51.27 
-6.29,51.26 
-6.29,51.26 
-6.29,51.25 
-6.29,51.26 
-6.28,51.25 
-6.28,51.25 
-6.29,51.26 
-6.29,51.24 
-6.30,51.21 
-6.29,51.01 
-6.25,50.71 
-6.28,50.50 
-6.15,50.15 
-6.24,50.07 
-6.18,49.96 
-6.19,49.94 
-6.26,50.06 
-6.12,50.05 
-6.25,50.05 
-6.17,50.08 
-6.12,50.10 
-6.23,50.06 
-6.14,50.11 
-6.16,50.10 
-6.21,50.10 
-6.11,50.12 
-6.20,50.11 
-6.17,50.12 
-6.13,50.13 
-6.20,50.10 
-6.12,50.15 
-6.15,50.13 
-6.18,50.14 
-6.10,50.17 
-6.17,50.16 
-6.15,50.17 
-6.13,50.18 
-6.18,50.18 
-6.12,50.20 
-6.15,50.17 
-6.18,50.26 
-6.11,50.21 
-6.20,50.19 
-6.12,50.16 
-6.16,50.21 
-6.16,50.19 
-6.18,50.20 
-6.17,50.22 
-6.14,50.26 
-6.15,50.24 
-6.19,50.22 
-6.15,50.28 
-6.16,50.26 
-6.19,50.24 
-6.15,50.25 
-6.17,50.27 
-6.16,50.26 
-6.16,50.28 
-6.17,50.28 
-6.14,50.30 
-6.15,50.28 
-6.17,50.30 
-6.14,50.31 
-6.15,50.30 
-6.14,50.29 
-6.13,50.31 
-6.15,50.31 
-6.15,50.32 
-6.14,50.30 
-6.14,50.31 
-6.11,50.30 
-6.13,50.28 
-6.12,50.28 
-6.11,50.29 
-6.11,50.27 
-6.12,50.28 
-6.11,50.28 
-6.14,50.29 
-6.13,50.29 
-6.12,50.29 
-6.12,50.29 
-6.11,50.30 
-6.13,50.30 
-6.13,50.30 
-6.12,50.30 
-6.04,48.75 
-5.33,45.28 
-5.84,42.29 
-5.43,38.08 
-5.17,33.53 
-4.90,29.03 
-3.97,24.21 
-4.17,21.47 
-4.35,20.40 
-4.04,21.00 
-3.96,21.18 
-4.23,21.09 
-4.07,21.41 
-3.90,21.47 
-4.19,21.61 
-3.98,21.69 
-3.97,21.90 
-4.15,21.92 
-3.96,22.09 
-4.01,22.22 
-4.10,22.23 
-3.99,22.51 
-4.01,22.49 
-4.12,22.59 
-3.99,22.79 
-4.03,22.82 
-4.14,22.92 
-3.98,23.05 
-4.06,23.15 
-4.10,23.18 
-4.01,23.34 
-4.08,23.40 
-4.10,23.46 
-4.04,23.61 
-4.09,23.63 
-4.10,23.75 
-4.03,23.83 
-4.11,23.87 
-4.10,23.96 
-4.04,24.05 
-4.11,24.10 
-4.09,24.17 
-4.06,24.28 
-4.11,24.31 
-4.09,24.39 
-4.06,24.46 
-4.12,24.50 
-4.10,24.60 
-4.08,24.66 
-4.13,24.71 
-4.09,24.79 
-4.09,24.84 
-4.13,24.88 
-4.10,24.95 
-4.11,25.00 
-4.14,25.04 
-4.10,25.11 
-4.12,25.14 
-4.16,25.18 
-4.13,25.24 
-4.12,25.28 
-4.14,25.33 
-4.11,25.38 
-4.14,25.42 
-4.15,25.44 
-4.12,25.48 
-4.14,25.52 
-4.16,25.56 
-4.14,25.62 
-4.16,25.66 
-4.17,25.70 
-4.14,25.74 
-4.16,25.76 
-4.16,25.80 
-4.15,25.84 
-4.16,25.87 
-4.15,25.90 
-4.15,25.94 
-4.18,25.96 
-4.18,26.00 
-4.17,26.03 
-4.18,26.05 
-4.17,26.08 
-4.16,26.11 
-4.17,26.14 
-4.17,26.17 
-4.16,26.19 
-4.17,26.21 
-4.16,26.24 
-4.16,26.27 
-4.17,26.32 
-4.17,26.36 
-4.17,26.37 
-4.17,26.38 
-4.17,26.40 
-4.17,26.44 
-4.17,26.46 
-4.17,26.48 
-4.17,26.48 
-4.18,26.48 
-4.16,26.51 
-4.16,26.52 
-4.18,26.54 
-4.16,26.56 
-4.17,26.58 
-4.17,26.59 
-4.17,26.61 
-4.18,26.61 
-4.18,26.63 
-4.18,26.65 
-4.18,26.66 
-4.19,26.67 
-4.19,26.69 
-4.20,26.70 
-4.21,26.72 
-4.20,26.74 
-4.20,26.75 
-4.20,26.77 
-4.21,26.78 
-4.20,26.77 
-4.21,26.80 
-4.21,26.82 
-4.21,26.83 
-4.21,26.83 
-4.21,26.86 
-4.20,26.88 
-4.20,26.87 
-4.22,26.87 
-4.21,26.89 
-4.20,26.91 
-4.21,26.91 
-4.20,26.92 
-4.20,26.95 
-4.20,26.96 
-4.20,26.96 
-4.19,26.96 
-4.20,26.98 
-4.19,26.99 
-4.19,27.00 
-4.20,27.00 
-4.20,27.01 
-4.21,27.02 
-4.21,27.04 
-4.21,27.06 
-4.20,27.08 
-4.20,27.06 
-4.22,27.08 
-4.21,27.07 
-4.22,27.07 
-4.22,27.07 
-4.22,27.09 
-4.22,27.10 
-4.22,27.12 
-4.22,27.10 
-4.24,27.10 
-4.23,27.11 
-4.23,27.13 
-4.22,27.12 
-4.23,27.13 
-4.23,27.14 
-4.23,27.15 
-4.23,27.16 
-4.23,27.16 
-4.23,27.17 
-4.22,27.17 
-4.23,27.17 
-4.24,27.17 
-4.23,27.18 
-4.23,27.18 
-4.22,27.18 
-4.22,27.20 
-4.22,27.21 
-4.23,27.21 
-4.23,27.20 
-4.22,27.21 
-4.22,27.22 
-4.22,27.22 
-4.22,27.21 
-4.23,27.21 
-4.23,27.22 
-4.22,27.23 
-4.23,27.24 
-4.24,27.22 
-4.25,27.28 
-4.25,27.24 
-4.25,27.28 
-4.23,27.25 
-4.27,27.27 
-4.25,27.27 
-4.24,27.30 
-4.26,27.27 
-4.23,27.28 
-4.22,27.31 
-4.25,27.28 
-4.24,27.30 
-4.22,27.30 
-4.25,27.30 
-4.24,27.31 
-4.23,27.30 
-4.25,27.32 
-4.23,27.32 
-4.23,27.32 
-4.24,27.32 
-4.22,27.33 
-4.23,27.33 
-4.24,27.31 
-4.23,27.33 
-4.23,27.33 
-4.24,27.33 
-4.22,27.33 
-4.22,27.34 
-4.22,27.34 
-4.22,27.33 
-4.23,27.34 
-4.23,27.33 
-4.21,27.33 
-4.21,27.32 
-4.22,27.34 
-4.22,27.34 
-4.22,27.34 
-4.22,27.34 
-4.21,27.34 
-4.21,27.34 
-4.21,27.34 
-4.22,27.34 
-3.54,13.27 
-3.51,12.82 
-4.05,12.94 
-3.66,13.04 
-3.32,13.37 
-3.76,13.27 
-3.74,13.19 
-3.41,13.63 
-3.56,13.41 
-3.76,13.51 
-3.45,13.72 
-3.47,13.70 
-3.71,13.74 
-3.46,13.85 
-3.46,14.00 
-3.64,13.91 
-3.51,14.11 
-3.45,14.20 
-3.61,14.12 
-3.54,14.29 
-3.46,14.32 
-3.63,14.34 
-3.53,14.41 
-3.49,14.50 
-3.62,14.51 
-3.54,14.57 
-3.50,14.68 
-3.59,14.63 
-3.53,14.76 
-3.50,14.79 
-3.61,14.78 
-3.54,14.88 
-3.51,14.92 
-3.63,14.92 
-3.57,14.99 
-3.55,15.06 
-3.62,15.06 
-3.56,15.13 
-3.55,15.17 
-3.62,15.17 
-3.59,15.25 
-3.57,15.27 
-3.64,15.29 
-3.59,15.35 
-3.58,15.39 
-3.64,15.40 
-3.59,15.45 
-3.59,15.49 
-3.63,15.48 
-3.59,15.54 
-3.58,15.57 
-3.61,15.59 
-3.58,15.64 
-3.58,15.67 
-3.62,15.68 
-3.59,15.72 
-3.60,15.75 
-3.62,15.75 
-3.59,15.80 
-3.60,15.82 
-3.63,15.83 
-3.61,15.88 
-3.62,15.89 
-3.65,15.91 
-3.62,15.95 
-3.62,15.96 
-3.65,15.97 
-3.63,16.00 
-3.64,16.02 
-3.66,16.03 
-3.64,16.06 
-3.65,16.08 
-3.66,16.18 
-3.66,16.19 
-3.64,16.22 
-3.64,16.23 
-3.64,16.25 
-3.63,16.27 
-3.65,16.27 
-3.66,16.27 
-3.65,16.29 
-3.66,16.31 
-3.66,16.41 
-3.65,16.43 
-3.66,16.43 
-3.66,16.44 
-3.64,16.45 
-3.65,16.46 
-3.64,16.47 
-3.64,16.49 
-3.66,16.49 
-3.65,16.49 
-3.66,16.51 
-3.66,16.51 
-3.65,16.54 
-3.65,16.54 
-3.66,16.55 
-3.66,16.56 
-3.67,16.57 
-3.67,16.58 
-3.66,16.59 
-3.66,16.61 
-3.67,16.61 
-3.67,16.62 
-3.67,16.61 
-3.67,16.61 
-3.68,16.62 
-3.67,16.64 
-3.68,16.65 
-3.67,16.65 
-3.67,16.66 
-3.67,16.67 
-3.67,16.68 
-3.68,16.69 
-3.68,16.69 
-3.67,16.70 
-3.67,16.70 
-3.68,16.71 
-3.67,16.74 
-3.67,16.74 
-3.68,16.74 
-3.68,16.73 
-3.68,16.74 
-3.68,16.74 
-3.67,16.75 
-3.67,16.75 
-3.67,16.76 
-3.68,16.76 
-3.69,16.76 
-3.69,16.77 
-3.68,16.77 
-3.68,16.77 
-3.67,16.77 
-3.67,16.77 
-3.67,16.77 
-3.66,16.78 
-3.68,16.77 
-3.69,16.76 
-3.67,16.78 
-3.68,16.80 
-3.67,16.80 
-3.67,16.80 
-3.68,16.80 
-3.68,16.80 
-3.68,16.80 
-3.68,16.80 
-3.68,16.81 
-3.67,16.82 
-3.68,16.82 
-3.68,16.82 
-3.68,16.83 
-3.70,16.82 
-3.70,16.83 
-3.70,16.84 
-3.69,16.85 
-3.70,16.85 
-3.70,16.86 
-3.69,16.86 
-3.70,16.87 
-3.70,16.87 
-3.69,16.87 
-3.69,16.87 
-3.70,16.87 
-3.70,16.87 
-3.70,16.87 
-3.71,16.88 
-3.70,16.89 
-3.70,16.89 
-3.71,16.89 
-3.71,16.88 
-3.71,16.89 
-3.71,16.88 
-3.71,16.88 
-3.71,16.89 
-3.72,16.89 
-3.71,16.92 
-3.73,16.92 
-3.73,16.91 
-3.72,16.92 
-3.73,16.94 
-3.72,16.96 
-3.72,16.97 
-3.73,16.95 
-3.74,16.94 
-3.73,16.95 
-3.73,16.95 
-3.74,16.94 
-3.74,16.94 
-3.74,16.95 
-3.74,16.93 
-3.74,16.92 
-3.73,16.92 
-3.73,16.92 
-3.72,16.93 
-3.70,16.95 
-3.71,16.95 
-3.70,16.95 
-3.71,16.96 
-3.71,16.94 
-3.70,16.95 
-3.70,16.94 
-3.72,16.94 
-3.70,16.95 
-3.70,16.95 
-3.71,16.96 
-3.70,16.96 
-3.71,16.96 
-3.72,16.96 
-3.71,16.97 
-3.72,16.95 
-3.72,16.95 
-3.72,16.97 
-3.72,16.97 
-3.72,16.96 
-3.70,16.97 
-3.70,16.96 
-3.71,16.96 
-3.70,16.96 
-3.70,16.96 
-3.56,15.14 
-3.11,11.69 
-3.24,8.15 
-3.13,4.38 
-2.49,-0.41 
-2.72,-4.80 
-2.48,-9.85 
-2.03,-14.98 
-2.20,-17.78 
-2.34,-16.95 
-2.31,-16.93 
-2.28,-16.82 
-2.33,-16.79 
-2.33,-16.76 
-2.30,-16.67 
-2.33,-16.67 
-2.36,-16.59 
-2.40,-16.12 
-2.37,-16.08 
-2.38,-16.05 
-2.39,-16.03 
-2.37,-15.98 
-2.39,-15.95 
-2.40,-15.94 
-2.39,-15.90 
-2.40,-15.88 
-2.42,-15.84 
-2.40,-15.81 
-2.41,-15.79 
-2.42,-15.76 
-2.41,-15.73 
-2.42,-15.71 
-2.43,-15.69 
-2.42,-15.65 
-2.43,-15.63 
-2.44,-15.62 
-2.44,-15.59 
-2.44,-15.57 
-2.46,-15.55 
-2.44,-15.52 
-2.45,-15.50 
-2.46,-15.48 
-2.45,-15.46 
-2.46,-15.44 
-2.46,-15.42 
-2.45,-15.38 
-2.45,-15.36 
-2.45,-15.35 
-2.45,-15.33 
-2.45,-15.32 
-2.46,-15.30 
-2.45,-15.27 
-2.45,-15.24 
-2.46,-15.22 
-2.45,-15.20 
-2.46,-15.19 
-2.47,-15.17 
-2.47,-15.16 
-2.47,-15.14 
-2.48,-15.13 
-2.48,-15.11 
-2.49,-15.10 
-2.50,-15.08 
-2.49,-15.08 
-2.49,-15.07 
-2.49,-15.06 
-2.48,-15.05 
-2.48,-15.03 
-2.49,-15.01 
-2.50,-15.00 
-2.50,-15.00 
-2.50,-14.98 
-2.49,-14.97 
-2.49,-14.96 
-2.49,-14.95 
-2.48,-14.94 
-2.49,-14.94 
-2.50,-14.93 
-2.50,-14.92 
-2.51,-14.90 
-2.50,-14.88 
-2.50,-14.86 
-2.50,-14.86 
-2.51,-14.86 
-2.52,-14.86 
-2.54,-14.86 
-2.54,-14.86 
-2.53,-14.84 
-2.54,-14.83 
-2.53,-14.81 
-2.54,-14.81 
-2.53,-14.81 
-2.53,-14.80 
-2.53,-14.79 
-2.53,-14.79 
-2.53,-14.77 
-2.52,-14.76 
-2.54,-14.75 
-2.54,-14.75 
-2.53,-14.75 
-2.54,-14.74 
-2.53,-14.73 
-2.53,-14.72 
-2.54,-14.72 
-2.54,-14.69 
-2.54,-14.66 
-2.54,-14.61 
-2.55,-14.63 
-2.56,-14.55 
-2.50,-14.73 
-2.58,-14.47 
-2.48,-14.63 
-2.51,-14.64 
-2.58,-14.42 
-2.44,-14.51 
-2.57,-14.21 
-2.51,-14.52 
-2.54,-14.31 
-2.56,-14.19 
-2.41,-14.64 
-2.60,-14.20 
-2.48,-14.22 
-2.43,-14.49 
-2.66,-14.16 
-2.39,-14.48 
-2.42,-14.27 
-2.57,-14.10 
-2.33,-14.59 
-2.44,-14.09 
-2.48,-14.11 
-2.35,-14.43 
-2.49,-14.08 
-2.36,-14.21 
-2.40,-14.25 
-2.58,-13.90 
-2.22,-14.52 
-2.38,-14.24 
-2.45,-14.01 
-2.11,-14.52 
-2.39,-14.14 
-2.37,-14.23 
-2.17,-14.38 
-2.43,-14.11 
-2.28,-14.52 
-2.26,-14.26 
-2.39,-13.95 
-2.18,-14.59 
-2.31,-14.41 
-2.36,-14.09 
-2.10,-14.58 
-2.35,-14.31 
-2.28,-14.28 
-2.10,-14.45 
-2.39,-14.18 
-2.18,-14.51 
-2.17,-14.33 
-2.37,-14.10 
-2.10,-14.60 
-2.25,-14.23 
-2.25,-14.24 
-2.10,-14.50 
-2.31,-14.26 
-2.16,-14.45 
-2.20,-14.28 
-2.33,-14.09 
-2.06,-14.64 
-2.26,-14.28 
-2.25,-14.27 
-2.06,-14.58 
-2.30,-14.30 
-2.15,-14.63 
-2.14,-14.42 
-2.28,-14.25 
-2.08,-14.73 
-2.21,-14.33 
-2.21,-14.24 
-2.04,-14.66 
-2.25,-14.36 
-2.13,-14.46 
-2.08,-14.40 
-2.27,-14.24 
-2.08,-14.62 
-2.17,-14.25 
-2.20,-14.25 
-2.06,-14.58 
-2.25,-14.20 
-2.13,-14.28 
-2.14,-14.27 
-2.27,-14.08 
-2.04,-14.53 
-2.23,-14.20 
-2.20,-14.21 
-2.03,-14.43 
-2.25,-14.27 
-2.08,-14.53 
-2.12,-14.19 
-2.22,-14.21 
-2.08,-14.57 
-2.20,-14.14 
-2.14,-14.32 
-2.14,-14.37 
-2.25,-14.16 
-2.09,-14.40 
-2.22,-14.21 
-2.18,-14.44 
-2.17,-14.22 
-2.21,-14.29 
-2.19,-14.43 
-2.25,-14.03 
-2.11,-14.30 
-2.25,-14.19 
-2.21,-14.15 
-2.09,-14.51 
-2.32,-14.09 
-2.13,-14.23 
-2.18,-14.17 
-2.32,-14.17 
