2.16,0.05,0 
1.12,0.06,0 
1.73,0.08,0 
0.73,0.07,0 
2.22,0.07,0 
0.60,0.06,0 
1.13,0.08,0 
0.36,0.08,0 
1.11,0.09,0 
-0.35,0.10,0 
1.81,0.12,0 
0.88,0.12,0 
2.16,0.15,0 
1.33,0.15,0 
1.74,0.15,0 
0.45,0.14,0 
0.92,0.14,0 
0.51,0.14,0 
1.82,0.16,0 
0.41,0.17,0 
1.16,0.18,0 
0.54,0.18,0 
1.53,0.19,0 
1.39,0.20,0 
0.94,0.22,0 
1.34,0.22,0 
1.85,0.24,0 
1.92,0.25,0 
2.04,0.28,0 
1.58,0.25,0 
1.39,0.26,0 
-0.09,0.23,0 
1.40,0.24,0 
0.91,0.24,0 
0.74,0.26,0 
0.98,0.25,0 
1.66,0.27,0 
1.20,0.27,0 
1.54,0.29,0 
1.98,0.27,0 
1.24,0.29,0 
1.27,0.29,0 
3.45,0.34,0 
0.48,0.32,0 
0.68,0.32,0 
0.86,0.32,0 
1.48,0.34,0 
1.34,0.35,0 
1.43,0.36,0 
2.29,0.37,0 
0.89,0.37,0 
1.01,0.37,0 
0.66,0.36,0 
2.16,0.38,0 
1.30,0.37,0 
2.27,0.39,0 
0.99,0.38,0 
2.38,0.41,0 
0.04,0.39,0 
1.94,0.40,0 
0.10,0.38,0 
2.18,0.41,0 
0.32,0.40,0 
1.59,0.41,0 
1.19,0.41,0 
1.74,0.42,0 
0.40,0.41,0 
1.23,0.40,0 
0.32,0.38,0 
1.29,0.40,0 
1.04,0.39,0 
1.59,0.40,0 
0.61,0.39,0 
1.58,0.41,0 
0.72,0.42,0 
0.92,0.42,0 
1.76,0.43,0 
0.68,0.43,0 
1.64,0.43,0 
0.76,0.44,0 
1.78,0.45,0 
1.58,0.45,0 
2.77,0.47,0 
1.36,0.47,0 
2.17,0.46,0 
0.75,0.46,0 
0.63,0.45,0 
0.38,0.44,0 
0.98,0.44,0 
0.01,0.44,0 
1.69,0.45,0 
1.49,0.46,0 
1.70,0.45,0 
0.64,0.43,0 
2.14,0.42,0 
0.21,0.41,0 
1.75,0.42,0 
0.71,0.42,0 
1.59,0.44,0 
0.62,0.43,0 
1.37,0.43,0 
0.22,0.41,0 
1.92,0.44,0 
1.43,0.45,0 
1.15,0.47,0 
1.14,0.47,0 
2.93,0.48,0 
0.44,0.44,0 
0.38,0.40,0 
2.15,0.42,0 
2.80,0.43,0 
2.21,0.46,0 
0.89,0.43,0 
0.25,0.42,0 
-0.03,0.42,0 
0.99,0.41,0 
1.11,0.42,0 
1.14,0.40,0 
1.43,0.40,0 
2.25,0.40,0 
1.39,0.40,0 
0.87,0.40,0 
0.48,0.41,0 
0.54,0.40,0 
0.54,0.40,0 
1.05,0.40,0 
0.13,0.39,0 
1.55,0.41,0 
2.36,0.44,0 
-0.50,0.43,0 
1.64,0.44,0 
3.22,0.47,0 
-0.20,0.44,0 
2.44,0.45,0 
1.20,0.48,0 
2.94,0.49,0 
-0.72,0.46,0 
2.15,0.46,0 
1.11,0.46,0 
2.91,0.48,0 
0.20,0.47,0 
1.50,0.48,0 
1.40,0.48,0 
1.81,0.51,0 
1.02,0.49,0 
0.69,0.48,0 
0.52,0.48,0 
2.17,0.48,0 
1.99,0.51,0 
1.10,0.49,0 
-0.40,0.47,0 
2.08,0.49,0 
1.66,0.51,0 
0.34,0.48,0 
1.09,0.49,0 
1.25,0.50,0 
1.25,0.50,0 
1.16,0.50,0 
0.95,0.51,0 
0.34,0.58,0 
2.07,0.58,0 
0.72,0.58,0 
3.35,0.56,0 
1.26,0.55,0 
1.98,0.53,0 
-0.54,0.51,0 
1.38,0.50,0 
-0.01,0.50,0 
3.72,0.42,0 
-2.18,0.17,0 
-2.91,0.05,0 
3.15,0.17,0 
0.76,0.09,0 
-0.65,0.07,0 
1.18,0.08,0 
0.90,0.07,0 
1.32,0.07,0 
-0.80,0.08,0 
1.01,0.08,0 
0.20,0.08,0 
1.46,0.09,0 
0.43,0.09,0 
1.47,0.10,0 
0.35,0.10,0 
1.08,0.10,0 
0.63,0.10,0 
1.41,0.11,0 
0.85,0.10,-45 
38.94,-0.89,-45 
24.06,-4.03,-45 
-47.02,-9.75,-45 
-0.94,-14.15,-45 
-17.79,-19.45,-45 
11.21,-23.74,-45 
-62.25,-29.35,-45 
-70.59,-31.64,-45 
-63.74,-32.50,-45 
-62.92,-32.36,-45 
-24.81,-32.87,-45 
-38.64,-32.97,-45 
-52.64,-33.10,-45 
-54.47,-33.72,-45 
-35.26,-33.91,-45 
-36.92,-33.82,-45 
-53.94,-34.17,-45 
-43.28,-34.46,-45 
-37.57,-34.61,-45 
-43.03,-34.72,-45 
-49.47,-34.99,-45 
-46.50,-35.29,-45 
-42.79,-35.47,-45 
-45.24,-35.63,-45 
-48.35,-35.92,-45 
-45.92,-36.14,-45 
-44.54,-36.33,-45 
-44.30,-36.51,-45 
-47.85,-36.74,-45 
-44.47,-36.94,-45 
-48.30,-37.19,-45 
-44.47,-37.33,-45 
-46.91,-37.54,-45 
-45.52,-37.71,-45 
-47.24,-37.85,-45 
-43.94,-38.00,-45 
-44.57,-38.15,-45 
-43.54,-38.25,-45 
-44.67,-38.40,-45 
-43.32,-38.52,-45 
-44.36,-38.64,-45 
-44.00,-38.78,-45 
-45.03,-38.92,-45 
-43.20,-39.00,-45 
-44.85,-39.18,-45 
-44.18,-39.29,-45 
-46.35,-39.43,-45 
-45.06,-39.58,-45 
-47.03,-39.73,-45 
-43.52,-39.82,-45 
-45.22,-39.96,-45 
-47.22,-40.12,-45 
-46.10,-40.26,-45 
-46.35,-40.40,-45 
-45.27,-40.53,-45 
-42.47,-40.60,-45 
-48.36,-40.76,-45 
-48.25,-40.88,-45 
-46.11,-41.02,-45 
-47.39,-41.09,-45 
-44.82,-41.12,-45 
-47.58,-41.23,-45 
-46.53,-41.41,-45 
-35.74,-41.35,-45 
-47.98,-41.27,-45 
-52.15,-41.42,-45 
-38.24,-41.57,-45 
-30.59,-41.27,-45 
-55.63,-41.30,-45 
-54.74,-41.80,-45 
-21.82,-41.65,-45 
-37.68,-41.27,-45 
-59.74,-41.50,-45 
-45.45,-41.97,-45 
-19.16,-41.57,-45 
-54.75,-41.45,-45 
-60.87,-42.00,-45 
-27.13,-42.07,-45 
-28.04,-41.54,-45 
-64.60,-41.76,-45 
-47.88,-42.27,-45 
-16.98,-41.84,-45 
-53.61,-41.75,-45 
-60.26,-42.25,-45 
-25.78,-42.25,-45 
-41.84,-42.00,-45 
-53.82,-42.12,-45 
-46.64,-42.41,-45 
-32.87,-42.25,-45 
-47.35,-42.18,-45 
-49.46,-42.34,-45 
-42.72,-42.45,-45 
-39.59,-42.34,-45 
-45.25,-42.37,-45 
-46.77,-42.48,-45 
-42.25,-42.51,-45 
-41.80,-42.52,-45 
-45.20,-42.58,-45 
-44.52,-42.62,-45 
-43.10,-42.76,-45 
-41.69,-42.76,-45 
-46.51,-42.82,-45 
-45.73,-42.93,-45 
-45.43,-43.00,-45 
-45.04,-43.02,-45 
-44.52,-43.07,-45 
-46.64,-43.15,-45 
-43.80,-43.24,-45 
-46.78,-43.35,-45 
-45.70,-43.39,-45 
-45.87,-43.45,-45 
-46.87,-43.54,-45 
-46.67,-43.55,-45 
-44.15,-43.58,-45 
-48.28,-43.59,-45 
-43.36,-43.58,-45 
-43.17,-43.59,-45 
-43.73,-43.63,-45 
-44.17,-43.64,-45 
-42.85,-43.66,-45 
-44.25,-43.68,-45 
-42.62,-43.67,-45 
-44.36,-43.73,-45 
-43.82,-43.74,-45 
-43.11,-43.77,-45 
-43.33,-43.80,-45 
-45.67,-43.84,-45 
-42.99,-43.86,-45 
-45.59,-43.94,-45 
-44.32,-43.98,-45 
-45.81,-44.03,-45 
-45.15,-44.09,-45 
-44.91,-44.14,-45 
-43.45,-44.15,-45 
-44.25,-44.26,-45 
-46.16,-44.30,-45 
-47.38,-44.37,-45 
-46.32,-44.40,-45 
-46.24,-44.42,-45 
-45.72,-44.41,-45 
-46.91,-44.48,-45 
-44.08,-44.47,-45 
-45.37,-44.50,-45 
-44.24,-44.51,-45 
-43.59,-44.47,-45 
-43.45,-44.48,-45 
-44.23,-44.50,-45 
-44.84,-44.47,-45 
-44.02,-44.50,-45 
-44.91,-44.51,-45 
-43.03,-44.48,-45 
-44.25,-44.50,-45 
-44.20,-44.50,-45 
-46.53,-44.54,-45 
-43.64,-44.58,-45 
-45.19,-44.59,-45 
-45.01,-44.61,-45 
-45.86,-44.68,-45 
-45.14,-44.69,-45 
-46.12,-44.68,-45 
-45.74,-44.74,-45 
-47.78,-44.80,-45 
-44.05,-44.84,-45 
-47.04,-44.91,-45 
-45.97,-44.88,-45 
-47.72,-44.95,-45 
-45.67,-44.98,-45 
-45.59,-44.96,-45 
-42.91,-44.94,-45 
-48.35,-44.94,-45 
-44.29,-44.92,-45 
-43.76,-44.92,-45 
-43.81,-44.92,-45 
-43.91,-44.90,-45 
-43.62,-44.90,-45 
-44.67,-44.91,-45 
-42.27,-44.85,-45 
-43.86,-44.86,-45 
-44.72,-44.86,-45 
-42.59,-44.88,-45 
-43.96,-44.90,-45 
-45.66,-44.91,-45 
-46.11,-44.90,-45 
-44.29,-44.92,-45 
-45.81,-44.94,-45 
-44.44,-44.94,-45 
-46.50,-45.01,-45 
-45.28,-45.05,-45 
-44.05,-45.04,-45 
-44.50,-45.13,-45 
-47.45,-45.17,-45 
-45.98,-45.20,-45 
-49.32,-45.24,-45 
-44.05,-45.22,-45 
-47.64,-45.23,-45 
-45.34,-45.25,-45 
-45.02,-45.23,-45 
-44.29,-45.25,-45 
-44.33,-45.21,-45 
-46.56,-45.20,-45 
-44.80,-45.23,-45 
-43.65,-45.23,-45 
-44.31,-45.21,-45 
-44.17,-45.23,-45 
-44.71,-45.25,-45 
-41.82,-45.19,-45 
-45.44,-45.22,-45 
-44.93,-45.24,-45 
-45.78,-45.26,-45 
-43.39,-45.28,-45 
-45.75,-45.30,-45 
-43.48,-45.29,-45 
-45.85,-45.39,-45 
-45.40,-45.39,-45 
-46.90,-45.44,-45 
-45.49,-45.48,-45 
-46.82,-45.50,-45 
-44.09,-45.48,-45 
-48.14,-45.55,-45 
-43.75,-45.50,-45 
-46.55,-45.55,-45 
-43.77,-45.52,-45 
-45.11,-45.47,-45 
-43.07,-45.45,-45 
-44.57,-45.44,-45 
-44.86,-45.43,-45 
-45.36,-45.47,-45 
-43.82,-45.44,-45 
-42.56,-45.38,-45 
-44.00,-45.39,-45 
-44.21,-45.37,-45 
-44.03,-45.35,45 
-65.73,-43.38,45 
-62.97,-40.14,45 
0.62,-34.99,45 
-42.97,-30.48,45 
-36.18,-25.94,45 
-3.87,-20.72,45 
-27.40,-15.95,45 
-3.55,-10.80,45 
9.91,-5.49,45 
17.88,-0.12,45 
31.61,5.30,45 
29.21,10.68,45 
52.82,16.43,45 
57.69,20.21,45 
56.13,22.29,45 
59.78,23.52,45 
57.02,24.23,45 
55.25,24.50,45 
52.91,24.46,45 
50.12,24.14,45 
-45.09,23.24,45 
55.05,23.87,45 
53.20,23.85,45 
45.11,24.45,45 
37.57,24.64,45 
47.30,25.05,45 
45.59,25.48,45 
48.05,25.96,45 
44.20,26.33,45 
46.92,26.72,45 
46.19,27.10,45 
46.78,27.48,45 
47.90,27.89,45 
47.46,28.26,45 
47.19,28.61,45 
48.96,29.01,45 
47.47,29.36,45 
48.58,29.73,45 
47.14,30.09,45 
46.70,30.39,45 
47.69,30.70,45 
48.81,31.05,45 
45.66,31.45,45 
47.40,31.63,45 
46.19,31.90,45 
46.27,32.14,45 
46.20,32.41,45 
46.74,32.69,45 
45.52,32.92,45 
46.07,33.18,45 
45.33,33.41,45 
45.37,33.63,45 
46.79,33.88,45 
46.59,34.12,45 
46.53,34.34,45 
46.27,34.63,45 
47.35,34.86,45 
46.90,35.09,45 
47.44,35.33,45 
48.55,35.56,45 
47.33,35.77,45 
47.62,36.00,45 
46.43,36.19,45 
46.95,36.40,45 
49.16,36.65,45 
47.45,36.82,45 
48.27,37.03,45 
47.75,37.25,45 
46.25,37.37,45 
46.85,37.50,45 
46.04,37.47,45 
44.72,37.39,45 
46.72,37.40,45 
43.01,37.53,45 
45.21,37.64,45 
47.44,37.78,45 
45.51,37.92,45 
43.45,38.04,45 
44.98,38.20,45 
45.34,38.45,45 
44.50,38.46,45 
45.94,38.60,45 
47.23,38.75,45 
45.06,38.89,45 
47.45,39.06,45 
45.72,39.18,45 
46.15,39.30,45 
46.72,39.43,45 
46.85,39.54,45 
46.85,39.68,45 
47.61,39.85,45 
46.50,39.96,45 
46.92,40.09,45 
47.47,40.17,45 
46.14,40.27,45 
48.55,40.40,45 
46.39,40.51,45 
43.93,40.55,45 
45.65,40.64,45 
45.58,40.72,45 
45.91,40.78,45 
46.03,40.88,45 
45.26,40.95,45 
43.42,41.02,45 
45.68,41.11,45 
45.37,41.17,45 
44.94,41.23,45 
46.73,41.34,45 
45.89,41.44,45 
46.33,41.52,45 
46.65,41.65,45 
48.06,41.76,45 
47.82,41.86,45 
47.20,41.96,45 
45.51,42.01,45 
44.62,42.09,45 
48.50,42.21,45 
46.84,42.27,45 
46.78,42.33,45 
48.07,42.44,45 
45.21,42.45,45 
46.29,42.52,45 
46.04,42.58,45 
46.17,42.60,45 
45.20,42.64,45 
46.82,42.69,45 
44.60,42.70,45 
45.48,42.75,45 
45.13,42.79,45 
44.42,42.85,45 
46.40,42.92,45 
46.10,42.96,45 
43.59,42.92,45 
46.05,43.02,45 
46.06,43.07,45 
44.39,43.14,45 
46.97,43.22,45 
45.34,43.23,45 
46.03,43.25,45 
47.11,43.33,45 
46.55,43.37,45 
46.33,43.41,45 
48.00,43.49,45 
46.28,43.49,45 
47.21,43.56,45 
47.81,43.65,45 
45.04,43.65,45 
45.74,43.68,45 
50.02,43.68,45 
37.05,43.40,45 
46.71,43.24,45 
49.65,43.34,45 
45.71,43.43,45 
42.17,43.44,45 
43.09,43.38,45 
45.25,43.35,45 
46.69,43.41,45 
45.27,43.45,45 
43.33,43.51,45 
43.56,43.51,45 
0.80,42.60,0 
59.62,39.72,0 
56.83,35.32,0 
51.75,30.77,0 
43.73,26.13,0 
-34.95,20.34,0 
24.91,15.53,0 
-44.64,10.61,0 
-7.09,10.22,0 
3.95,10.40,0 
11.89,10.49,0 
-7.62,10.12,0 
3.95,10.08,0 
-1.67,9.81,0 
1.20,9.65,0 
-1.45,9.44,0 
1.29,9.27,0 
2.21,9.10,0 
0.67,8.90,0 
-0.51,8.68,0 
1.40,8.51,0 
0.87,8.33,0 
0.55,8.17,0 
-0.99,7.98,0 
0.71,7.83,0 
0.27,7.66,0 
0.70,7.52,0 
-0.96,7.34,0 
0.98,7.21,0 
0.66,7.05,0 
2.08,6.94,0 
0.08,6.79,0 
0.95,6.65,0 
0.0,6.48,0 
1.31,6.36,0 
-0.54,6.21,0 
0.90,6.10,0 
-0.71,5.95,0 
0.65,5.85,0 
0.29,5.73,0 
1.62,5.64,0 
0.59,5.52,0 
0.99,5.42,0 
1.12,5.29,0 
1.45,5.20,0 
0.24,5.08,0 
0.46,4.98,0 
0.34,4.87,0 
-0.15,4.77,0 
-0.04,4.66,0 
0.17,4.50,0 
1.08,4.49,0 
0.46,4.40,0 
1.07,4.31,0 
0.00,4.22,0 
0.64,4.14,0 
-0.34,4.03,0 
1.59,3.96,0 
0.47,3.88,0 
1.66,3.82,0 
0.01,3.72,0 
1.03,3.65,0 
-0.36,3.56,0 
1.08,3.50,0 
-1.11,3.40,0 
1.30,3.35,0 
-0.16,3.27,0 
1.37,3.22,0 
0.13,3.15,0 
1.24,3.10,0 
0.85,3.04,0 
1.52,2.99,0 
-0.12,2.92,0 
1.18,2.86,0 
0.43,2.79,0 
0.87,2.73,0 
0.12,2.67,0 
1.22,2.63,0 
-0.61,2.58,0 
0.26,2.52,0 
