1.396451473236084,-0.16,0.01,1.01,-10.02,25.23,2.85
1.4127819538116455,-0.20,0.02,1.06,-9.79,24.59,2.11
1.4527595043182373,-0.18,0.01,1.04,-6.88,24.85,1.43
1.4940102100372314,-0.17,-0.01,1.02,-3.19,22.71,4.92
1.5365102291107178,-0.20,-0.07,0.99,2.69,19.70,4.55
1.577768087387085,-0.23,-0.02,0.98,8.72,15.06,3.37
1.6175611019134521,-0.20,0.02,0.94,7.88,12.10,5.08
1.6665172576904297,-0.24,0.02,0.98,2.00,16.00,2.98
1.7051186561584473,-0.22,0.01,0.97,-3.40,18.65,1.69
1.7428889274597168,-0.26,0.01,1.00,-6.61,19.69,1.18
1.7827575206756592,-0.29,0.01,1.02,-5.08,18.47,2.79
1.8232421875,-0.30,0.05,1.05,0.17,22.88,2.41
1.863856554031372,-0.29,0.01,1.00,1.24,23.49,4.59
1.9052622318267822,-0.32,0.01,0.99,2.44,22.10,3.88
1.9463441371917725,-0.35,0.03,0.95,1.92,20.62,5.25
1.9865076541900635,-0.36,0.01,0.97,-0.17,20.88,5.83
2.027756929397583,-0.31,-0.01,0.93,0.15,22.21,5.72
2.068843126296997,-0.34,-0.01,0.90,-1.11,21.25,4.25
2.1113195419311523,-0.40,0.02,0.92,-2.17,19.13,5.79
2.151416063308716,-0.38,0.02,0.93,-1.03,20.07,5.14
2.1908223628997803,-0.38,0.00,0.95,0.49,18.39,5.60
2.2552764415740967,-0.44,0.04,0.95,0.91,13.79,6.38
2.297539710998535,-0.45,0.02,0.94,-0.16,10.40,4.52
2.3153891563415527,-0.45,-0.00,0.91,-0.50,11.37,4.33
2.355217933654785,-0.43,0.02,0.90,-3.24,11.94,2.45
2.396516799926758,-0.43,0.02,0.87,-3.32,13.82,-0.62
2.4377763271331787,-0.45,0.01,0.93,-3.85,14.65,0.00
2.4802727699279785,-0.47,0.04,0.90,-3.47,17.00,0.09
2.5212013721466064,-0.47,0.03,0.91,-1.40,12.33,0.78
2.561340570449829,-0.50,0.04,0.91,1.22,11.39,1.85
2.6040198802948,-0.52,0.03,0.94,2.22,12.64,1.36
2.6510543823242188,-0.52,0.04,0.94,2.02,13.34,1.15
2.6984729766845703,-0.51,0.01,0.92,-2.29,12.92,0.52
2.740105390548706,-0.49,-0.03,0.86,-6.66,13.56,0.03
2.781162738800049,-0.55,-0.04,0.84,-4.92,13.72,-1.30
2.822645902633667,-0.54,0.02,0.84,-1.76,13.06,-0.05
2.84902024269104,-0.52,-0.02,0.85,0.53,12.14,3.56
2.8983700275421143,-0.53,0.04,0.83,1.12,8.99,1.75
2.944580316543579,-0.49,0.06,0.85,0.27,11.44,1.71
2.986523151397705,-0.55,0.04,0.87,-1.82,10.59,3.84
3.029024362564087,-0.54,0.04,0.90,-2.95,9.55,6.21
3.0663580894470215,-0.60,0.01,0.88,0.02,8.50,2.06
3.113527774810791,-0.56,0.02,0.88,0.37,15.60,-0.61
3.1502268314361572,-0.58,-0.02,0.84,0.64,18.20,0.08
3.192775011062622,-0.64,0.02,0.88,0.07,17.26,1.31
3.232776165008545,-0.54,0.02,0.79,-0.85,16.17,0.90
3.2727763652801514,-0.61,0.02,0.78,-1.78,18.48,0.84
3.3141071796417236,-0.60,0.01,0.82,0.34,17.40,1.63
3.3540267944335938,-0.64,0.02,0.88,2.49,18.98,-0.01
3.3952794075012207,-0.67,0.00,0.84,2.61,16.88,-0.51
3.421043634414673,-0.66,0.02,0.84,0.46,12.70,-0.03
3.4625463485717773,-0.64,0.02,0.80,0.96,12.04,-0.59
3.5053281784057617,-0.67,0.07,0.81,-1.25,12.87,-1.34
3.546135425567627,-0.66,0.05,0.73,-0.73,15.24,-1.43
3.5865323543548584,-0.62,0.05,0.71,0.40,14.82,-1.11
3.627779483795166,-0.65,0.03,0.73,1.84,16.96,0.12
3.6677780151367188,-0.65,0.02,0.70,2.98,15.39,2.14
3.7164721488952637,-0.66,0.01,0.70,4.43,15.46,2.82
3.7554144859313965,-0.68,0.02,0.75,3.95,16.91,0.97
3.797907590866089,-0.78,0.07,0.82,2.81,15.89,1.74
3.83920955657959,-0.72,0.05,0.78,-0.15,15.22,0.33
3.8738744258880615,-0.76,0.02,0.74,-0.95,17.94,0.13
3.9141902923583984,-0.75,0.05,0.71,0.11,21.07,-1.90
3.9554266929626465,-0.75,0.08,0.68,0.22,16.49,-1.35
3.9965665340423584,-0.71,0.05,0.62,1.86,15.80,0.30
4.0379180908203125,-0.69,-0.04,0.59,8.88,18.28,4.83
4.079190969467163,-0.72,0.02,0.61,12.23,13.20,6.59
4.117169380187988,-0.74,0.05,0.62,12.75,11.47,5.85
4.1788489818573,-0.74,-0.01,0.60,11.88,16.21,7.08
4.223337888717651,-0.76,0.07,0.68,4.71,16.62,2.28
4.242652893066406,-0.78,0.13,0.62,-0.01,16.46,-3.42
4.284039258956909,-0.79,0.09,0.63,-2.57,19.04,-2.34
4.329837799072266,-0.80,0.06,0.61,-1.38,23.06,-1.38
4.377916097640991,-0.83,0.07,0.58,1.16,23.79,-2.35
4.414166450500488,-0.83,0.06,0.59,1.66,20.14,-2.99
4.452918529510498,-0.81,0.02,0.52,2.76,22.96,-1.52
4.501476764678955,-0.83,0.06,0.58,1.82,22.36,-0.27
4.544046878814697,-0.86,0.09,0.60,0.98,18.30,-2.90
4.585326194763184,-0.84,0.08,0.60,1.08,17.49,-2.30
4.626670598983765,-0.89,0.09,0.57,1.39,15.56,-1.08
4.667368412017822,-0.80,0.12,0.55,2.33,13.77,-0.94
4.716140985488892,-0.88,0.08,0.55,3.31,6.30,0.41
4.757800579071045,-0.82,0.11,0.50,2.40,5.85,0.69
4.809955358505249,-0.82,0.00,0.41,1.90,1.37,1.55
4.81542181968689,-0.88,0.08,0.54,-0.50,-5.75,0.30
4.856173753738403,-0.88,0.05,0.50,-1.90,-9.17,2.53
4.898841381072998,-0.87,0.06,0.51,-1.81,-11.11,2.46
4.940379619598389,-0.87,0.05,0.51,0.50,-9.66,0.40
4.981302976608276,-0.87,0.09,0.57,-0.18,-9.60,2.02
5.0379273891448975,-0.90,0.11,0.61,0.17,-12.75,2.11
5.079177379608154,-0.84,0.07,0.58,-0.97,-13.43,1.21
5.104180574417114,-0.82,0.04,0.55,-2.21,-12.38,0.60
5.160132169723511,-0.86,0.13,0.55,-3.35,-12.85,-1.47
5.2001097202301025,-0.83,0.07,0.55,-2.53,-13.88,-0.02
5.239887237548828,-0.82,0.08,0.56,-2.02,-14.08,0.75
5.2813355922698975,-0.80,0.05,0.65,-0.56,-15.34,0.59
5.324204444885254,-0.83,0.15,0.69,-1.29,-16.98,0.95
5.364214181900024,-0.86,0.08,0.66,-0.77,-21.75,-0.71
5.404052019119263,-0.83,0.06,0.65,-0.10,-21.04,2.05
5.452336072921753,-0.80,0.10,0.66,1.44,-20.44,1.78
5.495439291000366,-0.75,0.10,0.63,2.16,-19.70,-0.20
5.512928247451782,-0.71,0.11,0.61,-1.30,-20.49,1.50
5.552935361862183,-0.77,0.07,0.66,-2.19,-20.01,-0.68
5.595349550247192,-0.74,0.11,0.69,-2.98,-21.91,-0.43
5.6367433071136475,-0.71,0.09,0.66,-3.85,-23.28,0.70
5.676692008972168,-0.74,0.08,0.75,-2.57,-26.18,-0.02
5.719183921813965,-0.69,0.05,0.72,-0.09,-29.54,-0.73
5.759199857711792,-0.73,0.10,0.78,-1.28,-27.65,2.25
5.800330877304077,-0.64,0.06,0.71,-1.82,-26.58,1.97
5.84669303894043,-0.70,0.09,0.79,-2.76,-22.33,-0.01
5.8879382610321045,-0.66,0.06,0.78,-4.18,-20.28,-0.47
5.927937030792236,-0.62,0.06,0.77,-3.60,-20.25,-0.18
5.969128847122192,-0.63,0.04,0.80,-2.89,-20.20,-1.44
6.01668906211853,-0.61,0.07,0.75,-3.82,-20.07,-0.91
6.052309274673462,-0.55,0.06,0.78,-1.10,-21.67,-0.63
6.107941150665283,-0.58,0.04,0.83,4.72,-20.11,-1.08
6.127939701080322,-0.58,0.08,0.84,7.81,-22.53,-3.08
6.167945146560669,-0.55,0.07,0.85,3.69,-21.88,-1.19
6.209194660186768,-0.53,0.08,0.85,-0.60,-20.61,1.22
6.25030779838562,-0.55,0.10,0.87,-5.38,-22.72,0.56
6.292945384979248,-0.51,0.05,0.86,-6.44,-22.85,-0.27
6.334198474884033,-0.51,0.04,0.83,-5.68,-21.47,0.13
6.37420392036438,-0.50,0.03,0.87,-2.54,-24.21,0.92
6.414212703704834,-0.50,0.06,0.89,0.94,-26.58,2.08
6.45609974861145,-0.50,0.08,0.94,2.74,-29.36,4.08
6.496707916259766,-0.48,0.05,0.97,2.82,-29.66,1.93
6.536695241928101,-0.44,0.11,0.97,1.92,-30.43,2.88
6.5853660106658936,-0.41,0.07,0.97,0.08,-27.14,3.24
6.625281572341919,-0.38,0.10,0.96,-3.60,-23.19,-0.54
6.667952537536621,-0.38,0.06,0.92,-4.83,-24.97,-2.76
6.733953475952148,-0.32,0.04,0.91,-3.82,-23.01,-2.87
6.744202613830566,-0.35,0.03,0.92,-2.34,-23.51,-1.10
6.785400867462158,-0.35,0.06,0.97,1.77,-23.77,-1.40
6.829137086868286,-0.25,0.07,0.96,3.56,-25.10,-0.28
6.872891902923584,-0.27,0.03,0.96,4.55,-23.46,-1.17
6.911601781845093,-0.25,0.11,1.02,1.55,-20.01,-0.82
6.952656984329224,-0.28,0.07,1.01,-0.98,-18.51,-3.39
6.995036840438843,-0.26,0.09,1.05,-3.08,-16.86,0.16
7.0342020988464355,-0.23,0.09,0.99,-2.73,-16.23,1.05
7.079226970672607,-0.25,0.08,1.01,-2.11,-15.68,0.98
7.117953538894653,-0.18,0.06,1.02,-0.95,-16.42,0.45
7.15920352935791,-0.20,0.08,0.98,-2.31,-14.92,0.24
7.209210157394409,-0.17,0.08,1.02,-2.27,-12.95,0.18
7.257958173751831,-0.22,0.09,1.04,-1.70,-13.63,0.29
7.2992377281188965,-0.20,0.07,1.05,-0.66,-15.69,0.72
7.316705703735352,-0.15,0.08,1.01,-0.34,-17.80,1.89
7.379748344421387,-0.11,0.10,1.02,-2.45,-16.06,2.22
7.425448894500732,-0.18,0.08,1.05,-5.93,-10.53,-0.31
7.465438604354858,-0.12,0.03,1.00,-6.53,-11.32,0.60
7.505473375320435,-0.09,-0.00,0.97,-5.04,-12.30,-0.01
7.546710014343262,-0.09,0.04,0.98,-4.39,-14.35,1.97
7.564240217208862,-0.06,0.08,0.97,-4.44,-15.90,1.73
7.605478048324585,-0.05,0.07,1.01,0.11,-16.89,-0.11
7.643884658813477,-0.07,0.06,1.00,0.97,-15.10,-0.85
7.689234972000122,-0.03,0.08,1.04,-0.29,-15.93,-0.56
7.741055011749268,-0.04,0.03,1.00,0.16,-14.57,1.66
7.792962551116943,-0.08,0.07,1.10,-2.76,-15.62,2.47
7.832854747772217,-0.04,0.11,1.06,-6.37,-15.58,1.00
7.85162353515625,-0.03,-0.04,1.02,-6.24,-15.77,0.76
7.891433000564575,-0.03,0.06,1.01,-7.35,-18.44,0.69
7.931699275970459,0.03,0.10,1.01,-8.06,-21.15,3.02
7.971236944198608,0.04,-0.03,0.99,-5.55,-20.80,1.21
8.021444320678711,0.09,0.06,1.06,-3.29,-19.48,-2.11
8.066722869873047,0.09,-0.03,1.02,-0.68,-16.78,-2.78
8.117968559265137,-0.01,-0.04,1.01,4.50,-11.66,-3.90
8.136745929718018,0.02,0.03,1.07,5.24,-11.52,-2.40
8.177968502044678,0.12,0.05,1.02,6.37,-12.13,-0.94
