738054.641426,1.79,4.52 
738054.641426,-0.09,3.28 
738054.641426,1.54,-0.48 
738054.641426,1.75,3.18 
738054.641427,3.83,3.65 
738054.641427,1.26,-1.32 
738054.641427,0.31,2.81 
738054.641427,2.33,5.49 
738054.641427,0.04,-6.38 
738054.641428,-0.19,2.37 
738054.641428,0.95,3.53 
738054.641428,0.46,-1.46 
738054.641428,-1.49,0.59 
738054.641429,0.39,1.72 
738054.641429,-0.26,1.25 
738054.641429,0.27,3.19 
738054.641429,-0.48,1.18 
738054.641429,1.23,3.25 
738054.64143,0.11,2.38 
738054.64143,8.15,-16.13 
738054.64143,2.68,-0.70 
738054.64143,-3.91,16.84 
738054.641431,-0.73,6.37 
738054.641431,2.02,-9.03 
738054.641431,0.66,3.07 
738054.641431,-3.32,-0.46 
738054.641431,-0.04,5.08 
738054.641432,-3.12,0.73 
738054.641433,-1.40,1.49 
738054.641433,-0.68,3.62 
738054.641433,0.94,0.07 
738054.641433,0.46,1.49 
738054.641433,1.61,1.75 
738054.641433,1.55,0.35 
738054.641433,-2.39,-2.29 
738054.641434,1.12,4.38 
738054.641434,2.96,-0.01 
738054.641434,1.41,-0.10 
738054.641434,-1.31,3.34 
738054.641434,-1.25,4.55 
738054.641434,-1.23,-0.38 
738054.641435,-0.28,3.38 
738054.641435,1.12,3.89 
738054.641435,2.04,5.12 
738054.641436,-1.10,0.96 
738054.641436,1.80,6.44 
738054.641436,3.19,2.27 
738054.641436,1.00,-1.11 
738054.641437,-0.07,0.16 
738054.641437,2.01,-1.46 
738054.641437,1.84,0.43 
738054.641437,-0.04,-0.95 
738054.641437,0.48,-0.04 
738054.641437,0.77,-3.73 
738054.641438,-0.55,-0.83 
738054.641438,-1.19,-6.50 
738054.641438,1.25,-1.59 
738054.641438,-0.77,-1.47 
738054.641438,-0.10,-4.49 
738054.641439,-0.64,-5.40 
738054.641439,0.85,-1.02 
738054.641439,0.58,-6.51 
738054.641439,-0.84,-9.66 
738054.64144,-1.59,-7.95 
738054.64144,1.18,-2.18 
738054.64144,-0.01,-12.35 
738054.64144,1.32,-12.54 
738054.641441,-2.22,-13.97 
738054.641441,1.84,-12.13 
738054.641441,1.03,-14.66 
738054.641441,-0.10,-12.99 
738054.641441,0.86,-17.45 
738054.641442,2.77,-16.89 
738054.641442,0.79,-19.76 
738054.641442,1.51,-19.52 
738054.641442,-2.16,-24.04 
738054.641442,-1.87,-22.84 
738054.641443,0.10,-21.06 
738054.641443,1.25,-26.60 
738054.641443,0.70,-21.67 
738054.641443,1.19,-20.80 
738054.641444,1.53,-23.92 
738054.641444,-0.95,-24.81 
738054.641444,-0.66,-26.04 
738054.641444,2.12,-31.34 
738054.641445,0.92,-29.45 
738054.641445,0.24,-28.80 
738054.641445,3.87,-35.47 
738054.641445,3.75,-33.29 
738054.641445,0.39,-32.17 
738054.641446,1.51,-37.36 
738054.641446,0.22,-45.25 
738054.641446,0.23,-43.03 
738054.641446,3.42,-41.20 
738054.641446,3.97,-45.16 
738054.641447,4.58,-44.73 
738054.641447,3.42,-52.04 
738054.641447,5.91,-49.92 
738054.641447,1.96,-44.06 
738054.641448,4.18,-46.60 
738054.641448,5.20,-51.30 
738054.641448,5.28,-45.91 
738054.641448,5.30,-47.47 
