738054.746756,4.16,1.68 
738054.746756,2.79,1.61 
738054.746757,4.34,1.62 
738054.746757,6.20,-0.28 
738054.746758,5.44,1.04 
738054.746758,4.22,0.91 
738054.746758,3.00,-0.76 
738054.746759,4.17,0.58 
738054.746759,2.85,1.04 
738054.74676,2.69,2.31 
738054.74676,4.25,0.98 
738054.746761,4.79,2.05 
738054.746761,5.77,-0.16 
738054.746761,5.74,1.02 
738054.746762,4.91,3.66 
738054.746762,3.60,1.77 
738054.746763,3.44,3.02 
738054.746763,4.01,0.79 
738054.746764,5.62,-0.08 
738054.746764,4.81,-0.69 
738054.746764,4.43,2.17 
738054.746765,3.41,3.07 
738054.746765,3.69,1.23 
738054.746766,3.89,2.89 
738054.746766,4.66,1.48 
738054.746766,5.13,1.70 
738054.746767,5.46,1.24 
738054.746767,5.02,-1.25 
738054.746768,4.61,2.37 
738054.746768,4.87,0.29 
738054.746769,3.65,-0.03 
738054.746769,2.12,0.94 
738054.746771,4.16,-2.09 
738054.746771,4.67,0.76 
738054.746771,5.60,2.07 
738054.746771,5.25,0.30 
738054.746771,6.97,-1.22 
738054.746771,4.55,3.32 
738054.746772,5.12,-0.22 
738054.746772,4.00,1.78 
738054.746773,4.39,3.69 
738054.746773,4.32,-0.66 
738054.746774,4.58,2.29 
738054.746774,3.73,0.22 
738054.746774,5.03,-1.45 
738054.746775,5.32,5.02 
738054.746775,2.50,1.37 
738054.746776,2.99,1.42 
738054.746776,4.30,2.45 
738054.746776,4.89,2.01 
738054.746777,4.52,-0.96 
738054.746778,4.53,-2.74 
738054.746778,3.85,0.52 
738054.746778,2.56,1.19 
738054.746778,2.74,3.72 
738054.746779,3.95,1.56 
738054.746779,4.69,1.04 
738054.74678,7.05,3.16 
738054.74678,6.90,-0.79 
738054.746781,5.17,0.39 
738054.746781,3.46,0.63 
738054.746781,2.99,-1.96 
738054.746782,2.64,0.75 
738054.746782,3.03,-0.54 
738054.746783,4.44,2.61 
738054.746783,4.27,1.25 
738054.746784,5.46,3.23 
738054.746784,6.26,0.41 
738054.746785,3.17,0.96 
738054.746785,2.62,2.70 
738054.746785,3.53,2.33 
738054.746786,3.78,2.68 
738054.746786,4.32,2.54 
738054.746787,6.65,0.70 
738054.746787,3.99,-0.68 
738054.746788,6.49,1.63 
738054.746788,5.57,0.89 
738054.746788,2.53,2.72 
738054.746788,3.26,2.13 
738054.746789,5.06,1.39 
738054.746789,5.35,1.55 
738054.74679,6.51,2.20 
738054.74679,4.74,0.20 
738054.746791,4.46,1.47 
738054.746791,3.46,2.59 
738054.746792,3.63,1.96 
738054.746792,5.28,2.68 
738054.746792,4.79,3.22 
738054.746793,3.42,-0.26 
738054.746794,6.86,2.00 
738054.746794,5.97,4.66 
738054.746794,5.46,1.41 
738054.746795,4.94,1.33 
738054.746795,3.83,-0.95 
738054.746795,3.31,-0.65 
738054.746796,4.33,1.07 
738054.746796,3.84,1.26 
738054.746797,5.70,4.92 
738054.746797,5.65,1.24 
738054.746797,5.19,2.18 
738054.746798,2.67,4.16 
738054.746798,3.82,2.02 
738054.746798,3.90,6.42 
738054.746799,3.17,0.99 
738054.746799,6.15,4.92 
738054.7468,6.16,-0.51 
738054.7468,5.36,0.57 
738054.746801,4.29,0.99 
738054.746801,2.91,1.07 
738054.746801,3.85,1.55 
738054.746802,4.63,1.25 
738054.746802,7.51,-0.40 
738054.746803,4.41,-0.39 
738054.746803,5.49,1.33 
738054.746804,5.13,2.22 
738054.746804,3.68,-0.56 
738054.746804,3.81,2.14 
738054.746805,2.79,0.53 
738054.746805,3.24,1.55 
738054.746806,3.17,3.00 
738054.746806,6.77,-1.47 
738054.746806,5.36,2.75 
738054.746807,4.72,-2.52 
738054.746807,5.07,4.37 
738054.746808,4.13,-0.22 
738054.746808,3.12,3.16 
738054.746808,2.48,2.13 
738054.746809,4.44,-0.49 
738054.746809,5.56,3.89 
738054.74681,5.35,-2.00 
738054.74681,2.73,-1.05 
738054.746811,3.22,2.03 
738054.746811,4.95,1.98 
738054.746811,4.10,1.52 
738054.746812,4.25,1.85 
738054.746812,5.83,-1.30 
738054.746813,5.36,-1.05 
738054.746813,6.09,1.16 
738054.746814,6.44,4.23 
738054.746814,3.13,3.06 
738054.746814,3.72,1.97 
738054.746815,0.52,1.43 
738054.746815,5.70,1.90 
738054.746816,6.39,2.46 
738054.746816,5.70,0.58 
738054.746817,2.70,-2.94 
738054.746817,4.87,0.04 
738054.746817,5.51,6.41 
738054.746818,3.94,2.65 
738054.746818,2.86,3.23 
738054.746819,4.07,2.14 
738054.746819,4.03,0.47 
738054.746819,5.19,2.74 
738054.74682,6.71,1.26 
738054.74682,4.22,1.72 
738054.746821,3.66,5.82 
738054.746821,2.46,1.74 
738054.746821,3.60,2.32 
738054.746822,4.72,0.50 
738054.746822,6.00,-1.33 
738054.746823,4.03,-2.03 
738054.746823,5.70,0.16 
738054.746823,4.25,2.68 
738054.746824,2.69,1.00 
