2.11,20.08,57,300 
2.11,20.06,57,300 
2.11,20.05,57,300 
2.12,20.04,57,300 
2.12,20.03,57,300 
2.11,20.04,57,300 
2.10,20.05,57,300 
2.09,20.07,57,300 
2.07,20.07,57,300 
2.05,20.06,57,300 
2.05,20.06,57,300 
2.05,20.06,57,300 
2.05,20.08,57,300 
2.07,20.11,57,300 
2.08,20.17,57,300 
2.09,20.21,57,300 
2.10,20.24,57,300 
2.11,20.26,57,300 
2.12,20.25,57,300 
2.13,20.25,57,300 
2.13,20.24,57,300 
2.13,20.24,57,300 
2.12,20.25,57,300 
2.13,20.26,57,300 
2.13,20.25,57,300 
2.13,20.25,57,300 
2.13,20.23,57,300 
2.12,20.21,57,300 
2.10,20.18,57,300 
2.09,20.17,57,300 
2.09,20.15,57,300 
2.09,20.15,57,300 
2.10,20.14,57,300 
2.09,20.14,57,300 
2.10,20.14,57,300 
2.11,20.14,57,300 
2.12,20.15,57,300 
2.12,20.16,57,300 
2.11,20.16,57,300 
2.09,20.16,57,300 
2.09,20.15,57,300 
2.08,20.15,57,300 
2.07,20.16,57,300 
2.06,20.15,57,300 
2.04,20.16,57,300 
2.02,20.15,57,300 
2.02,20.14,57,300 
2.02,20.14,57,300 
2.01,20.14,57,300 
2.00,20.13,57,300 
1.98,20.13,57,300 
1.98,20.13,57,300 
1.98,20.13,57,300 
1.98,20.11,57,300 
1.98,20.08,57,300 
1.98,20.06,57,300 
1.99,20.05,57,300 
2.01,20.04,57,300 
2.02,20.03,57,300 
2.05,20.04,57,300 
2.07,20.05,57,300 
2.08,20.07,57,300 
2.09,20.09,57,300 
2.08,20.11,57,300 
2.08,20.13,57,300 
2.08,20.15,57,300 
2.09,20.15,57,300 
2.10,20.16,57,300 
2.12,20.18,57,300 
2.13,20.19,57,300 
2.14,20.20,57,300 
2.15,20.21,57,300 
2.14,20.21,57,300 
2.13,20.21,57,300 
2.11,20.23,57,300 
2.11,20.23,57,300 
2.11,20.22,57,300 
2.11,20.20,57,300 
2.10,20.19,57,300 
2.11,20.14,57,300 
2.08,20.12,57,300 
1.98,20.10,57,300 
1.90,20.05,57,300 
1.82,19.95,57,300 
1.75,19.86,57,300 
1.67,19.73,57,300 
1.59,19.57,57,300 
1.49,19.38,57,300 
1.41,19.18,57,300 
1.31,18.94,57,300 
1.21,18.69,57,300 
1.10,18.40,57,300 
0.97,18.08,57,300 
0.83,17.76,57,300 
0.69,17.41,57,300 
0.54,17.04,57,300 
0.39,16.66,57,300 
0.26,16.27,57,300 
0.12,15.86,57,300 
-0.00,15.43,57,300 
-0.11,14.99,57,300 
-0.23,14.54,57,300 
-0.34,14.07,57,300 
-0.46,13.59,57,300 
-0.58,13.10,57,300 
-0.70,12.61,57,300 
-0.81,12.10,57,300 
-0.93,11.59,57,300 
-1.05,11.07,57,300 
-1.19,10.54,57,300 
-1.34,10.00,57,300 
-1.48,9.46,57,300 
-1.61,8.90,57,300 
-1.75,8.35,57,300 
-1.88,7.80,57,300 
-2.02,7.24,57,300 
-2.16,6.67,57,300 
-2.30,6.09,57,300 
-2.46,5.50,57,300 
-2.64,4.90,57,300 
-2.79,4.29,57,300 
-2.93,3.69,57,300 
-3.07,3.09,57,300 
-3.19,2.48,57,300 
-3.31,1.85,57,300 
-3.41,1.22,57,300 
-3.51,0.59,57,300 
-3.61,-0.03,57,300 
-3.71,-0.66,57,300 
-3.79,-1.28,57,300 
-3.87,-1.90,57,300 
-3.94,-2.54,57,300 
-4.01,-3.18,57,300 
-4.09,-3.81,57,300 
-4.17,-4.45,57,300 
-4.24,-5.11,57,300 
-4.30,-5.76,57,300 
-4.35,-6.41,57,300 
-4.41,-7.06,57,300 
-4.46,-7.71,57,300 
-4.50,-8.37,57,300 
-4.55,-9.03,57,300 
-4.59,-9.69,57,300 
-4.63,-10.31,57,300 
-4.66,-10.99,57,300 
-4.69,-11.64,57,300 
-4.71,-12.28,57,300 
-4.74,-12.94,57,300 
-4.74,-13.59,57,300 
-4.74,-14.23,57,300 
-4.71,-14.87,57,300 
-4.67,-15.49,57,300 
-4.63,-16.11,57,300 
-4.57,-16.72,57,300 
-4.50,-17.31,57,300 
-4.42,-17.90,57,300 
-4.34,-18.46,57,300 
-4.25,-19.03,57,300 
-4.15,-19.57,57,300 
-4.05,-20.10,57,300 
-3.92,-20.62,57,300 
-3.77,-21.12,57,300 
-3.62,-21.60,57,300 
-3.45,-22.05,57,300 
-3.25,-22.49,57,300 
-3.03,-22.90,57,300 
-2.81,-23.28,57,300 
-2.59,-23.65,57,300 
-2.33,-24.00,57,300 
-2.07,-24.31,57,300 
-1.79,-24.60,57,300 
-1.51,-24.86,57,300 
-1.21,-25.09,57,300 
-0.89,-25.31,57,300 
-0.58,-25.49,57,300 
-0.25,-25.65,57,300 
0.09,-25.77,57,300 
0.41,-25.87,57,300 
0.73,-25.95,57,300 
1.06,-26.00,57,300 
1.38,-26.02,57,300 
1.69,-26.01,57,300 
2.00,-25.96,57,300 
2.30,-25.89,57,300 
2.60,-25.80,57,300 
2.91,-25.68,57,300 
3.22,-25.52,57,300 
3.54,-25.34,57,300 
3.85,-25.13,57,300 
4.16,-24.88,57,300 
4.46,-24.61,57,300 
4.71,-24.30,57,300 
4.95,-23.99,57,300 
5.17,-23.67,57,300 
5.36,-23.33,57,300 
5.54,-22.99,57,300 
5.70,-22.62,57,300 
5.85,-22.23,57,300 
5.99,-21.82,57,300 
6.13,-21.38,57,300 
6.25,-20.93,57,300 
6.36,-20.46,57,300 
6.47,-19.98,57,300 
6.59,-19.51,57,300 
6.69,-19.02,57,300 
6.77,-18.52,57,300 
6.85,-18.02,57,300 
6.91,-17.51,57,300 
6.94,-16.99,57,300 
6.97,-16.47,57,300 
6.99,-15.94,57,300 
6.99,-15.40,57,300 
6.98,-14.86,57,300 
6.97,-14.31,57,300 
6.95,-13.75,57,300 
6.94,-13.18,57,300 
6.92,-12.58,57,300 
6.90,-11.98,57,300 
6.87,-11.40,57,300 
6.85,-10.83,57,300 
6.81,-10.26,57,300 
6.78,-9.68,57,300 
6.74,-9.11,57,300 
6.69,-8.53,57,300 
6.64,-7.96,57,300 
6.57,-7.40,57,300 
6.50,-6.84,57,300 
6.42,-6.29,57,300 
6.34,-5.74,57,300 
6.25,-5.20,57,300 
6.14,-4.69,57,300 
6.02,-4.18,57,300 
5.88,-3.66,57,300 
5.74,-3.16,57,300 
5.58,-2.65,57,300 
5.41,-2.14,57,300 
5.25,-1.67,57,300 
5.09,-1.23,57,300 
4.92,-0.81,57,300 
4.74,-0.42,57,300 
4.56,-0.06,57,300 
4.37,0.28,57,300 
4.17,0.62,57,300 
3.95,0.93,57,300 
3.71,1.23,57,300 
3.46,1.53,57,300 
3.20,1.82,57,300 
2.95,2.10,57,300 
2.69,2.38,57,300 
2.44,2.67,57,300 
2.19,2.95,57,300 
1.92,3.23,57,300 
1.65,3.50,57,300 
1.39,3.76,57,300 
1.12,4.03,57,300 
0.85,4.28,57,300 
0.57,4.54,57,300 
0.27,4.79,57,300 
-0.03,5.03,57,300 
-0.34,5.26,57,300 
-0.65,5.48,57,300 
-0.97,5.69,57,300 
-1.30,5.91,57,300 
-1.62,6.12,57,300 
-1.95,6.33,57,300 
-2.29,6.54,57,300 
-2.62,6.75,57,300 
-2.94,6.95,57,300 
-3.26,7.14,57,300 
-3.58,7.33,57,300 
-3.90,7.52,57,300 
-4.22,7.69,57,300 
-4.54,7.85,57,300 
-4.87,7.99,57,300 
-5.19,8.11,57,300 
-5.53,8.22,57,300 
-5.84,8.34,57,300 
-6.15,8.46,57,300 
-6.43,8.56,57,300 
-6.69,8.67,57,300 
-6.95,8.77,57,300 
-7.19,8.85,57,300 
-7.43,8.93,57,300 
-7.65,8.99,57,300 
-7.86,9.04,57,300 
-8.06,9.08,57,300 
-8.26,9.11,57,300 
-8.45,9.14,57,300 
-8.64,9.16,57,300 
-8.81,9.17,57,300 
-8.97,9.16,57,300 
-9.11,9.15,57,300 
-9.22,9.11,57,300 
-9.27,9.07,57,300 
-9.26,9.01,57,300 
-9.21,8.93,57,300 
-9.09,8.84,57,300 
-8.92,8.68,57,300 
-8.71,8.56,57,300 
-8.74,8.43,57,300 
-8.88,8.31,57,300 
-9.03,8.14,57,300 
-9.04,7.99,57,300 
-9.02,7.81,57,300 
-9.02,7.63,57,300 
-9.07,7.43,57,300 
-9.07,7.22,57,300 
-9.06,7.02,57,300 
-9.06,6.81,57,300 
-9.03,6.58,57,300 
-8.98,6.35,57,300 
-8.94,6.11,57,300 
-8.89,5.85,57,300 
-8.81,5.60,57,300 
-8.74,5.32,57,300 
-8.66,5.04,57,300 
-8.57,4.75,57,300 
-8.47,4.45,57,300 
-8.37,4.13,57,300 
-8.26,3.81,57,300 
-8.14,3.47,57,300 
-8.01,3.12,57,300 
-7.87,2.78,57,300 
-7.71,2.43,57,300 
-7.56,2.08,57,300 
-7.40,1.73,57,300 
-7.24,1.39,57,300 
-7.07,1.03,57,300 
-6.90,0.68,57,300 
-6.72,0.32,57,300 
-6.55,-0.04,57,300 
-6.36,-0.40,57,300 
-6.17,-0.76,57,300 
-5.98,-1.14,57,300 
-5.79,-1.51,57,300 
-5.59,-1.89,57,300 
-5.39,-2.28,57,300 
-5.18,-2.67,57,300 
-4.97,-3.07,57,300 
-4.75,-3.48,57,300 
-4.54,-3.88,57,300 
-4.32,-4.28,57,300 
-4.10,-4.68,57,300 
-3.88,-5.10,57,300 
-3.67,-5.51,57,300 
-3.44,-5.92,57,300 
-3.21,-6.33,57,300 
-2.98,-6.75,57,300 
-2.74,-7.16,57,300 
-2.50,-7.58,57,300 
-2.26,-7.98,57,300 
-2.02,-8.38,57,300 
-1.76,-8.80,57,300 
-1.50,-9.20,57,300 
-1.23,-9.59,57,300 
-0.98,-9.99,57,300 
-0.73,-10.39,57,300 
-0.47,-10.81,57,300 
-0.21,-11.22,57,300 
0.05,-11.63,57,300 
0.31,-12.04,57,300 
0.57,-12.46,57,300 
