-4.54,-45.04,57,300 
-4.53,-45.05,57,300 
-4.51,-45.05,57,300 
-4.51,-45.05,57,300 
-4.50,-45.04,57,300 
-4.50,-45.03,57,300 
-4.50,-45.03,57,300 
-4.50,-45.03,57,300 
-4.50,-45.04,57,300 
-4.50,-45.05,57,300 
-4.50,-45.05,57,300 
-4.50,-45.05,57,300 
-4.49,-45.03,57,300 
-4.48,-45.02,57,300 
-4.49,-45.01,57,300 
-4.51,-45.00,57,300 
-4.51,-45.00,57,300 
-4.51,-45.00,57,300 
-4.52,-45.00,57,300 
-4.52,-44.99,57,300 
-4.51,-44.98,57,300 
-4.52,-44.97,57,300 
-4.53,-44.97,57,300 
-4.54,-44.94,57,300 
-4.48,-44.91,57,300 
-4.40,-44.91,57,300 
-4.33,-44.89,57,300 
-4.20,-44.93,57,300 
-4.12,-45.00,57,300 
-4.05,-44.97,57,300 
-3.97,-44.90,57,300 
-3.89,-44.79,57,300 
-3.86,-44.61,57,300 
-3.80,-44.37,57,300 
-3.75,-44.07,57,300 
-3.72,-43.72,57,300 
-3.66,-43.31,57,300 
-3.61,-42.83,57,300 
-3.58,-42.31,57,300 
-3.52,-41.75,57,300 
-3.49,-41.13,57,300 
-3.47,-40.45,57,300 
-3.42,-39.71,57,300 
-3.40,-38.93,57,300 
-3.37,-38.09,57,300 
-3.34,-37.21,57,300 
-3.32,-36.28,57,300 
-3.30,-35.29,57,300 
-3.29,-34.26,57,300 
-3.27,-33.18,57,300 
-3.25,-32.04,57,300 
-3.22,-30.88,57,300 
-3.22,-29.67,57,300 
-3.21,-28.44,57,300 
-3.19,-27.15,57,300 
-3.19,-25.85,57,300 
-3.19,-24.51,57,300 
-3.18,-23.15,57,300 
-3.17,-21.75,57,300 
-3.16,-20.33,57,300 
-3.13,-18.88,57,300 
-3.08,-17.42,57,300 
-3.03,-15.96,57,300 
-2.95,-14.48,57,300 
-2.87,-12.97,57,300 
-2.80,-11.47,57,300 
-2.75,-9.98,57,300 
-2.69,-8.45,57,300 
-2.64,-6.96,57,300 
-2.59,-5.44,57,300 
-2.53,-3.94,57,300 
-2.48,-2.42,57,300 
-2.42,-0.92,57,300 
-2.37,0.56,57,300 
-2.31,2.02,57,300 
-2.26,3.49,57,300 
-2.21,4.95,57,300 
-2.17,6.40,57,300 
-2.08,7.85,57,300 
-2.01,9.29,57,300 
-1.94,10.79,57,300 
-1.91,12.14,57,300 
-1.87,13.57,57,300 
-1.84,14.95,57,300 
-1.80,16.34,57,300 
-1.77,17.70,57,300 
-1.73,19.04,57,300 
-1.70,20.37,57,300 
-1.68,21.67,57,300 
-1.66,22.95,57,300 
-1.62,24.20,57,300 
-1.59,25.42,57,300 
-1.55,26.59,57,300 
-1.51,27.75,57,300 
-1.47,28.85,57,300 
-1.43,29.92,57,300 
-1.40,30.95,57,300 
-1.37,31.94,57,300 
-1.37,32.87,57,300 
-1.34,33.77,57,300 
-1.33,34.61,57,300 
-1.31,35.39,57,300 
-1.26,36.12,57,300 
-1.21,36.80,57,300 
-1.17,37.42,57,300 
-1.11,37.99,57,300 
-1.06,38.50,57,300 
-1.00,38.94,57,300 
-0.93,39.34,57,300 
-0.86,39.68,57,300 
-0.78,39.98,57,300 
-0.69,40.21,57,300 
-0.60,40.37,57,300 
-0.51,40.47,57,300 
-0.42,40.51,57,300 
-0.33,40.50,57,300 
-0.23,40.43,57,300 
-0.15,40.30,57,300 
-0.07,40.12,57,300 
0.01,39.88,57,300 
0.08,39.58,57,300 
0.15,39.23,57,300 
0.21,38.83,57,300 
0.28,38.38,57,300 
0.33,37.86,57,300 
0.37,37.31,57,300 
0.40,36.69,57,300 
0.44,36.03,57,300 
0.46,35.30,57,300 
0.48,34.54,57,300 
0.47,33.72,57,300 
0.46,32.86,57,300 
0.44,31.94,57,300 
0.41,30.99,57,300 
0.39,29.99,57,300 
0.35,28.95,57,300 
0.30,27.86,57,300 
0.22,26.75,57,300 
0.13,25.62,57,300 
0.02,24.42,57,300 
-0.11,23.20,57,300 
-0.24,21.96,57,300 
-0.37,20.70,57,300 
-0.51,19.40,57,300 
-0.64,18.08,57,300 
-0.78,16.75,57,300 
-0.90,15.42,57,300 
-1.00,14.07,57,300 
-1.15,12.71,57,300 
-1.27,11.34,57,300 
-1.40,9.94,57,300 
-1.54,8.54,57,300 
-1.67,7.14,57,300 
-1.81,5.74,57,300 
-1.95,4.34,57,300 
-2.13,2.91,57,300 
-2.28,1.51,57,300 
-2.46,0.10,57,300 
-2.62,-1.31,57,300 
-2.78,-2.73,57,300 
-2.93,-4.16,57,300 
-3.10,-5.60,57,300 
-3.26,-7.02,57,300 
-3.40,-8.44,57,300 
-3.53,-9.90,57,300 
-3.66,-11.45,57,300 
-3.81,-12.81,57,300 
-3.95,-14.26,57,300 
-4.15,-15.72,57,300 
-4.27,-17.09,57,300 
-4.41,-18.49,57,300 
-4.53,-19.87,57,300 
-4.66,-21.21,57,300 
-4.77,-22.57,57,300 
-4.87,-23.88,57,300 
-4.96,-25.20,57,300 
-5.01,-26.48,57,300 
-5.07,-27.73,57,300 
-5.15,-28.95,57,300 
-5.20,-30.11,57,300 
-5.25,-31.26,57,300 
-5.29,-32.38,57,300 
-5.32,-33.44,57,300 
-5.32,-34.46,57,300 
-5.34,-35.44,57,300 
-5.37,-36.37,57,300 
-5.38,-37.26,57,300 
-5.42,-38.09,57,300 
-5.44,-38.87,57,300 
-5.44,-39.60,57,300 
-5.42,-40.29,57,300 
-5.41,-40.93,57,300 
-5.41,-41.50,57,300 
-5.43,-42.01,57,300 
-5.44,-42.46,57,300 
-5.47,-42.87,57,300 
-5.52,-43.21,57,300 
-5.57,-43.50,57,300 
-5.62,-43.73,57,300 
-5.68,-43.91,57,300 
-5.74,-44.04,57,300 
-5.80,-44.11,57,300 
-5.87,-44.13,57,300 
-5.93,-44.09,57,300 
-6.00,-44.00,57,300 
-6.07,-43.85,57,300 
-6.16,-43.66,57,300 
-6.25,-43.40,57,300 
-6.35,-43.09,57,300 
-6.45,-42.72,57,300 
-6.53,-42.29,57,300 
-6.61,-41.82,57,300 
-6.69,-41.27,57,300 
-6.78,-40.70,57,300 
-6.83,-40.07,57,300 
-6.88,-39.40,57,300 
-6.93,-38.67,57,300 
-6.99,-37.88,57,300 
-7.04,-37.03,57,300 
-7.09,-36.16,57,300 
-7.12,-35.23,57,300 
-7.13,-34.26,57,300 
-7.16,-33.26,57,300 
-7.18,-32.21,57,300 
-7.19,-31.13,57,300 
-7.19,-30.01,57,300 
-7.19,-28.86,57,300 
-7.19,-27.68,57,300 
-7.14,-26.48,57,300 
-7.09,-25.20,57,300 
-7.03,-23.95,57,300 
-6.95,-22.66,57,300 
-6.88,-21.34,57,300 
-6.80,-20.00,57,300 
-6.71,-18.66,57,300 
-6.65,-17.32,57,300 
-6.57,-15.93,57,300 
-6.49,-14.56,57,300 
-6.41,-13.15,57,300 
-6.33,-11.76,57,300 
-6.25,-10.35,57,300 
-6.16,-8.96,57,300 
-6.07,-7.56,57,300 
-5.99,-6.17,57,300 
-5.91,-4.78,57,300 
-5.85,-3.38,57,300 
-5.77,-2.00,57,300 
-5.71,-0.64,57,300 
-5.62,0.72,57,300 
-5.53,2.08,57,300 
-5.44,3.44,57,300 
-5.37,4.78,57,300 
-5.32,6.11,57,300 
-5.26,7.54,57,300 
-5.22,8.80,57,300 
-5.17,10.09,57,300 
-5.11,11.40,57,300 
-5.06,12.69,57,300 
-5.01,13.99,57,300 
-4.94,15.25,57,300 
-4.86,16.50,57,300 
-4.77,17.73,57,300 
-4.69,18.94,57,300 
-4.58,20.12,57,300 
-4.48,21.28,57,300 
-4.38,22.42,57,300 
-4.26,23.51,57,300 
-4.14,24.58,57,300 
-4.04,25.61,57,300 
-3.92,26.62,57,300 
-3.80,27.56,57,300 
-3.65,28.47,57,300 
-3.50,29.34,57,300 
-3.35,30.17,57,300 
-3.17,30.94,57,300 
-2.99,31.66,57,300 
-2.80,32.34,57,300 
-2.62,32.96,57,300 
-2.43,33.53,57,300 
-2.23,34.05,57,300 
-2.02,34.52,57,300 
-1.83,34.95,57,300 
-1.62,35.32,57,300 
-1.41,35.65,57,300 
-1.18,35.92,57,300 
-0.95,36.14,57,300 
-0.72,36.31,57,300 
-0.50,36.44,57,300 
-0.28,36.50,57,300 
-0.06,36.51,57,300 
0.14,36.47,57,300 
0.35,36.38,57,300 
0.53,36.23,57,300 
0.72,36.02,57,300 
0.89,35.76,57,300 
1.07,35.44,57,300 
1.24,35.08,57,300 
1.40,34.66,57,300 
1.55,34.19,57,300 
1.70,33.68,57,300 
1.83,33.12,57,300 
1.96,32.51,57,300 
2.08,31.86,57,300 
2.20,31.16,57,300 
2.32,30.43,57,300 
2.43,29.64,57,300 
2.53,28.82,57,300 
2.62,27.96,57,300 
2.71,27.08,57,300 
2.78,26.14,57,300 
2.85,25.17,57,300 
2.92,24.17,57,300 
2.95,23.14,57,300 
2.97,22.09,57,300 
2.99,21.01,57,300 
2.98,19.90,57,300 
2.96,18.78,57,300 
2.92,17.63,57,300 
2.88,16.45,57,300 
2.82,15.27,57,300 
2.74,14.06,57,300 
2.68,12.84,57,300 
2.60,11.61,57,300 
2.52,10.36,57,300 
2.41,9.12,57,300 
2.30,7.85,57,300 
2.15,6.61,57,300 
1.98,5.35,57,300 
1.78,4.10,57,300 
1.57,2.83,57,300 
1.30,1.57,57,300 
1.03,0.32,57,300 
0.75,-0.93,57,300 
0.45,-2.19,57,300 
0.14,-3.43,57,300 
-0.18,-4.68,57,300 
-0.53,-5.93,57,300 
-0.89,-7.19,57,300 
-1.28,-8.37,57,300 
-1.67,-9.57,57,300 
-2.09,-10.80,57,300 
-2.52,-12.04,57,300 
-2.95,-13.29,57,300 
-3.40,-14.49,57,300 
-3.90,-15.70,57,300 
-4.39,-16.91,57,300 
-4.87,-18.08,57,300 
-5.36,-19.26,57,300 
-5.84,-20.42,57,300 
-6.31,-21.56,57,300 
-6.78,-22.68,57,300 
-7.25,-23.77,57,300 
-7.73,-24.83,57,300 
-8.20,-25.87,57,300 
-8.67,-26.89,57,300 
-9.14,-27.87,57,300 
-9.63,-28.82,57,300 
-10.09,-29.72,57,300 
-10.54,-30.59,57,300 
-10.95,-31.43,57,300 
-11.32,-32.23,57,300 
-11.65,-33.00,57,300 
-11.90,-33.71,57,300 
-12.06,-34.44,57,300 
-12.17,-35.16,57,300 
-12.62,-35.80,57,300 
-13.05,-36.34,57,300 
-13.54,-36.83,57,300 
-13.82,-37.27,57,300 
-14.01,-37.69,57,300 
-14.21,-38.07,57,300 
-14.50,-38.39,57,300 
-14.75,-38.65,57,300 
-14.93,-38.87,57,300 
-15.09,-39.05,57,300 
-15.27,-39.18,57,300 
-15.40,-39.26,57,300 
-15.51,-39.31,57,300 
-15.61,-39.31,57,300 
-15.68,-39.26,57,300 
-15.70,-39.17,57,300 
-15.72,-39.03,57,300 
-15.69,-38.85,57,300 
-15.64,-38.62,57,300 
-15.59,-38.34,57,300 
-15.50,-38.02,57,300 
-15.39,-37.65,57,300 
-15.27,-37.22,57,300 
-15.13,-36.75,57,300 
-14.96,-36.24,57,300 
-14.78,-35.69,57,300 
-14.56,-35.09,57,300 
-14.32,-34.45,57,300 
-14.05,-33.77,57,300 
-13.75,-33.04,57,300 
-13.42,-32.26,57,300 
-13.08,-31.45,57,300 
-12.71,-30.60,57,300 
-12.29,-29.72,57,300 
-11.87,-28.83,57,300 
-11.43,-27.91,57,300 
